2000,8443
2001,8882
2002,6794
2003,8057
2004,9368
2005,11543
2006,12097
2007,15161
2008,25831
2009,28331
2010,15531
2011,23732
2012,16599
2013,34657
2014,24800
2015,30316
2016,35691
2017,19433
2018,5482
2019,5009
2020,7241
2021,5229
2022,4976
2023,3333
2024,4034
2025,6862
2026,4872
2027,3689
2028,2501
2029,3739
2030,4244
2031,3112
2032,3435
2033,2973
2034,3192
2035,5183
2036,4146
2037,3241
2038,2702
2039,3902
2040,3529
2041,3296
2042,3394
2043,3318
2044,2778
2045,5278
2046,3817
2047,3819
2048,3397
2049,2881
2050,4244
2051,2929
2052,3197
2053,2660
2054,2729
2055,4749
2056,3344
2057,3364
2058,2869
2059,2277
2060,2011
2061,2019
2062,2108
2063,2081
2064,2292
2065,3809
2066,3088
2067,2057
2068,2042
2069,2504
2070,2519
2071,2606
2072,2509
2073,2471
2074,2540
2075,4115
2076,3326
2077,2472
2078,2471
2079,2471
2080,2698
2081,2472
2082,2464
2083,2472
2084,2499
2085,4371
2086,3279
2087,2472
2088,2471
2089,2496
2090,2651
2091,2468
2092,2672
2093,2464
2094,2472
2095,2815
2096,3403
2097,2468
2098,2451
2099,2464
2100,4200
2101,1500
2102,1500
2103,1500
2104,1500
2105,1500
2106,1500
2107,1500
2108,1500
2109,1500
2110,1491
2111,1491
2112,1491
2113,1491
2114,1491
2115,1491
2116,1491
2117,1491
2118,1491
2119,1491
2120,19037
2121,19037
2122,19037
2123,19037
2124,19037
2125,19037
2126,19037
2127,19037
2128,19037
2129,19037
2130,19037
2131,19037
2132,19037
2133,19037
2134,19037
2135,19037
2136,19037
2137,19037
2138,19037
2139,19037
2140,19037
2141,19037
2142,19037
2143,19037
2144,19037
2145,19037
2146,19037
2147,19037
2148,19037
2149,19037
2150,19037
2151,19037
2152,19037
2153,19037
2154,19037
2155,19037
2156,19037
2157,19037
2158,19037
2159,19037
2160,19037
2161,19037
2162,19037
2163,19037
2164,19037
2165,19037
2166,19037
2167,19037
2168,19037
2169,19037
2170,19037
2171,19037
2172,19037
2173,19037
2174,19037
2175,19037
2176,19037
2177,19037
2178,19037
2179,19037
2180,19037
2181,19037
2182,19037
2183,19037
2184,19037
2185,19037
2186,19037
2187,19037
2188,19037
2189,19037
2190,19037
2191,19037
2192,19037
2193,19037
2194,19037
2195,19037
2196,19037
2197,19037
2198,19037
2199,19037
2200,19037
2201,10491
2202,10491
2203,10491
2204,10491
2205,19037
2206,19037
2207,19037
2208,19037
2209,10491
2210,10491
2211,10491
2212,10491
2213,10491
2214,10491
2215,10491
2216,10491
2217,10491
2218,10491
2219,10491
2220,10491
2221,10491
2222,10491
2223,10491
