496,963
497,1008
498,1090
499,1087
500,1029
501,903
502,963
503,345
504,322
505,327
506,321
507,389
508,306
509,330
510,366
511,366
512,331
513,346
514,394
515,345
516,438
517,341
518,383
519,347
520,307
521,367
522,357
523,417
524,331
525,383
526,420
527,462
528,397
529,393
530,511
531,394
532,618
533,631
534,1098
535,994
536,896
537,627
538,735
539,401
540,584
541,414
542,369
543,405
544,441
545,389
546,418
547,348
548,549
549,608
550,462
551,518
552,508
553,422
554,487
555,514
556,406
557,429
558,435
559,455
560,466
561,634
562,546
563,611
564,366
565,439
566,440
567,388
568,465
569,415
570,704
571,411
572,455
573,402
574,649
575,491
576,443
577,567
578,519
579,592
580,434
581,417
582,541
583,484
584,413
585,1197
586,341
587,690
588,384
589,375
590,564
591,350
592,469
593,474
594,510
595,645
596,399
597,470
598,332
599,550
600,438
601,430
602,367
603,449
604,559
605,338
606,484
607,485
608,368
609,411
610,477
611,346
612,340
613,357
614,356
615,372
616,426
617,371
618,444
619,406
620,375
621,555
622,443
623,599
624,607
625,440
626,408
627,350
628,573
629,381
630,512
631,378
632,602
633,326
634,418
635,353
636,410
637,337
638,354
639,394
640,433
641,383
642,536
643,509
644,439
645,866
646,495
647,475
648,436
649,598
650,452
651,412
652,383
653,458
654,406
655,570
656,507
657,390
658,525
659,552
660,490
661,1201
662,551
663,560
664,608
665,729
666,397
667,660
668,727
669,455
670,497
671,706
672,1133
673,418
674,1155
675,1691
676,591
677,311
678,609
679,418
680,481
681,429
682,1012
683,821
684,668
685,651
686,766
687,406
688,510
689,581
690,605
691,571
692,816
693,627
694,608
695,524
696,615
697,780
698,727
699,660
700,869
701,1574
702,870
703,498
704,441
705,1144
706,642
707,520
708,479
709,453
710,587
711,671
712,443
713,561
714,566
715,544
716,401
717,535
718,591
719,625
720,556
721,491
722,441
723,433
724,448
725,362
726,418
727,488
728,510
729,549
730,419
731,436
732,374
733,573
734,428
735,563
736,352
737,825
738,496
739,386
740,1084
741,550
742,491
743,495
744,450
745,446
746,540
747,390
748,385
749,585
750,477
751,586
752,534
753,424
754,592
755,580
756,756
757,812
758,555
759,356
760,1202
761,1089
762,612
763,504
764,692
765,567
766,592
767,545
768,465
769,376
770,624
771,670
772,620
773,421
774,940
775,1031
776,480
777,471
778,603
779,573
780,725
781,711
782,492
783,523
784,403
785,826
786,650
787,432
788,576
789,469
790,572
791,436
792,414
793,381
794,906
795,428
796,443
797,580
798,579
799,599
800,537
801,487
802,448
803,488
804,656
805,519
806,693
807,1173
808,489
809,576
810,842
811,571
812,2474
813,1295
814,627
815,527
816,551
817,633
818,596
819,502
820,632
821,419
822,535
823,574
824,512
825,460
826,556
827,467
828,643
829,542
830,604
831,446
832,473
833,481
834,445
835,605
836,505
837,491
838,588
839,527
840,772
841,513
842,859
843,558
844,440
845,741
846,585
847,568
848,419
849,468
850,604
851,341
852,573
853,557
854,333
855,483
856,504
857,434
858,672
859,472
860,460
861,393
862,474
863,560
864,433
865,415
866,601
867,667
868,556
869,667
870,609
871,550
872,564
873,496
874,548
875,462
876,582
877,839
878,524
879,880
880,645
881,486
882,548
883,394
884,580
885,566
886,691
887,666
888,680
889,539
890,657
891,550
892,425
893,466
894,387
895,546
896,401
897,720
898,570
899,519
900,562
901,409
902,558
903,635
904,626
905,518
906,630
907,1419
908,580
909,550
910,634
911,534
912,813
913,838
914,643
915,691
916,680
917,557
918,644
919,699
920,773
921,778
922,568
923,850
924,771
925,794
926,656
927,692
928,539
929,866
930,736
931,586
932,571
933,565
934,595
935,635
936,851
937,614
938,674
939,755
940,796
941,717
942,555
943,739
944,613
945,691
946,648
947,741
948,616
949,583
950,659
951,715
952,564
953,652
954,834
955,553
956,532
957,550
958,666
959,660
960,891
961,511
962,539
963,556
964,693
965,692
966,615
967,821
968,752
969,1055
970,636
971,540
972,756
973,659
974,694
975,653
976,596
977,609
978,502
979,567
980,732
981,504
982,481
983,570
984,521
985,594
986,582
987,510
988,654
989,1316
990,1367
991,666
992,669
993,680
994,583
995,1011
996,554
997,535
998,684
999,663
