# stan_version_major = 2
# stan_version_minor = 14
# stan_version_patch = 0
# model = ex3_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = ex3_2.data.R
# init = 2 (Default)
# random
#   seed = 4133938453
# output
#   file = ex3_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu1,mu2,sigma
# Adaptation terminated
# Step size = 1.16254
# Diagonal elements of inverse mass matrix:
# 0.618174, 0.869076, 0.0102552
-99.4683,0.859253,1.16254,1,3,0,103.203,0.773571,1.59587,5.12065
-99.2698,0.952164,1.16254,2,3,0,100.539,0.995714,1.88148,4.49852
-98.8943,0.688111,1.16254,2,3,0,101.061,-0.163801,0.373121,4.47259
-98.9885,0.767848,1.16254,2,3,0,100.486,1.00002,1.30664,4.52338
-99.0583,0.970041,1.16254,2,3,0,99.4199,0.341233,1.4224,4.11922
-99.0583,0.623025,1.16254,1,3,0,100.609,0.341233,1.4224,4.11922
-99.0583,0.447687,1.16254,2,3,0,102.068,0.341233,1.4224,4.11922
-99.0583,0.342062,1.16254,2,3,0,104.242,0.341233,1.4224,4.11922
-99.8012,0.67513,1.16254,2,3,0,101.194,0.24087,2.28175,5.15971
-99.1796,0.974123,1.16254,2,3,0,100.367,1.05208,0.538811,4.63329
-98.8116,1,1.16254,2,3,0,99.1767,-0.367561,1.30515,4.6744
-102.818,0.656817,1.16254,2,3,0,105.004,0.020599,2.96551,6.02631
-102.389,0.989261,1.16254,2,3,0,104.994,2.39774,0.0324608,4.65054
-101.538,1,1.16254,2,3,0,103.225,1.29837,-1.02573,5.06293
-100.519,1,1.16254,1,1,0,101.568,0.722586,-0.609213,5.155
-100.171,0.981213,1.16254,2,3,0,101.758,1.43305,2.22404,4.60947
-100.171,0.3817,1.16254,2,3,0,103.363,1.43305,2.22404,4.60947
-99.1097,0.91589,1.16254,2,3,0,100.714,-0.321474,1.67429,4.8949
-100.126,0.886921,1.16254,1,3,0,100.17,-1.01792,1.70465,5.07496
-99.8248,0.870004,1.16254,2,3,0,101.611,-0.0194546,0.378658,3.97086
-99.7889,0.369272,1.16254,2,3,0,104.304,0.41868,2.0107,5.24185
-101.193,0.863683,1.16254,2,3,0,102.086,-0.58598,0.165907,3.85066
-102.041,0.945559,1.16254,2,3,0,103.052,1.5388,0.240993,5.78743
-103.01,1,1.16254,2,3,0,106.52,-1.10306,1.30058,3.66586
-99.5665,1,1.16254,2,3,0,103.009,-0.217737,0.552431,5.19211
-100.934,0.842384,1.16254,1,3,0,101.081,-0.413446,-0.475678,5.40454
-102.486,0.710059,1.16254,2,3,0,105.232,-0.38823,1.04291,3.53916
-99.7386,1,1.16254,2,3,0,102.141,-0.991473,1.51207,4.42334
-98.9165,0.930182,1.16254,2,3,0,100.431,0.913159,0.805652,4.52511
-99.4132,0.887097,1.16254,2,3,0,99.814,-0.734587,1.74199,4.7716
-99.1396,0.981301,1.16254,2,3,0,99.9405,0.719855,0.161619,4.66219
-100.59,0.752884,1.16254,2,3,0,101.62,-1.06444,1.63312,5.30525
-103.587,0.711476,1.16254,1,3,0,105.675,1.24111,1.65009,3.53591
-103.587,0.278258,1.16254,2,3,0,110.078,1.24111,1.65009,3.53591
-99.0367,1,1.16254,1,3,0,103.064,-0.383215,0.662331,4.84486
-101.575,0.737828,1.16254,2,3,0,102.214,-0.0665978,1.54395,3.62619
-99.3766,0.876292,1.16254,1,3,0,102.273,1.02519,1.25159,5.00514
-99.5604,0.985709,1.16254,2,3,0,99.9156,-0.363822,0.0251222,4.293
-99.5504,1,1.16254,2,3,0,99.7437,0.953957,2.20379,4.79153
-99.8049,0.873167,1.16254,2,3,0,100.992,-0.67146,0.428555,5.11429
-99.0041,0.84076,1.16254,2,3,0,100.77,0.0668809,1.43087,4.14457
-99.2054,0.742292,1.16254,2,3,0,100.538,-0.204499,1.67834,5.00309
-100.026,0.825744,1.16254,2,3,0,100.866,0.39981,0.477332,3.89854
-99.4759,0.930523,1.16254,2,3,0,100.835,0.144509,1.90057,5.13806
-99.1753,0.905737,1.16254,2,3,0,101.444,-0.613484,0.510809,4.59893
-100.214,0.785917,1.16254,2,3,0,100.865,0.445715,-0.557252,5.08057
-99.5579,1,1.16254,1,1,0,100.199,0.221375,-0.263391,4.87974
-100.012,0.920724,1.16254,2,3,0,100.913,1.61098,0.775244,4.83124
-102.005,0.685255,1.16254,1,1,0,102.47,2.12717,0.52462,4.23226
-101.3,0.606156,1.16254,2,3,0,105.586,0.375181,3.40682,5.16847
-100.991,1,1.16254,2,3,0,102.32,-0.563375,-0.916855,4.48929
-101.25,0.637926,1.16254,2,3,0,103.465,0.127193,0.697572,5.83773
-103.51,0.815787,1.16254,2,3,0,105.493,2.82346,0.0764709,4.87868
-100.972,0.923584,1.16254,2,3,0,103.554,-0.78891,3.02817,4.8995
-99.2351,0.89341,1.16254,2,3,0,102.154,-0.205534,-0.00471095,4.54735
-99.1449,1,1.16254,2,3,0,99.435,0.229634,2.22718,4.4888
-99.1742,0.958591,1.16254,2,3,0,99.7768,0.0230729,0.888234,5.09125
-98.596,0.758693,1.16254,2,3,0,102.381,0.369705,1.11188,4.69962
-98.5864,0.776956,1.16254,2,3,0,100.798,0.0509556,1.33397,4.64276
-98.7472,0.727396,1.16254,2,3,0,100.76,0.550473,1.57374,4.41554
-98.7088,0.854966,1.16254,2,3,0,99.7304,-0.124966,0.710719,4.42153
-100.102,0.711011,1.16254,2,3,0,101.07,1.56372,1.77107,4.86911
-100.118,0.482911,1.16254,2,3,0,105.05,-1.01336,0.175573,4.43624
-100.919,0.504966,1.16254,2,3,0,103.88,0.0804019,3.01205,5.30269
-98.9428,0.846986,1.16254,2,3,0,101.605,-0.327801,1.41747,4.29855
-100.194,0.855179,1.16254,2,3,0,100.558,0.873649,0.694324,3.91606
-99.3951,0.985874,1.16254,2,3,0,100.749,0.834639,2.21752,4.54937
-99.7278,0.782966,1.16254,2,3,0,100.974,-0.567628,-0.0213674,4.36315
-102.253,0.571534,1.16254,2,3,0,103.475,-1.05837,0.271432,5.88366
-103.283,0.895711,1.16254,2,3,0,103.787,0.838615,1.75129,3.49469
-102.471,1,1.16254,2,3,0,103.43,0.396868,1.03426,6.19466
-99.9656,0.734551,1.16254,2,3,0,105.069,-0.669713,-0.260329,4.57381
-99.6423,0.968532,1.16254,2,3,0,101.116,-0.555592,1.71572,5.10236
-99.1668,1,1.16254,2,3,0,99.6844,0.920989,1.35627,4.25325
-99.3111,0.990371,1.16254,2,3,0,99.4371,-0.334851,0.460912,5.00169
-99.286,1,1.16254,2,3,0,99.6834,0.557172,1.78107,4.14788
-99.286,0.470107,1.16254,2,3,0,103.506,0.557172,1.78107,4.14788
-98.7765,1,1.16254,2,3,0,99.3572,-0.229891,0.99096,4.33234
-98.7419,0.769444,1.16254,2,3,0,100.566,0.606255,0.69351,4.66887
-98.7702,0.998102,1.16254,2,3,0,98.8227,-0.0687844,1.70907,4.459
-98.664,1,1.16254,2,3,0,98.8749,0.31076,1.00916,4.78219
-99.2175,0.8689,1.16254,2,3,0,100.102,1.13318,0.917302,4.41322
-99.2175,0.765722,1.16254,1,1,0,100.217,1.13318,0.917302,4.41322
-98.7434,0.649561,1.16254,2,3,0,103.312,0.191595,1.37632,4.83225
-98.5287,0.980849,1.16254,2,3,0,98.8965,0.177072,1.02762,4.59853
-98.6019,0.763541,1.16254,2,3,0,100.439,0.411206,1.4508,4.52281
-98.6019,0.724989,1.16254,1,3,0,100.46,0.411206,1.4508,4.52281
-98.5972,0.983592,1.16254,2,3,0,98.7618,-0.0495596,0.850079,4.50782
-98.8964,0.869644,1.16254,2,3,0,99.6032,0.533339,1.70499,4.32563
-98.8964,0.356433,1.16254,2,3,0,102.633,0.533339,1.70499,4.32563
-102.665,0.448472,1.16254,2,3,0,103.632,2.2833,1.31869,5.66761
-102.665,0.658449,1.16254,1,3,0,107.084,2.2833,1.31869,5.66761
-99.5612,0.95566,1.16254,2,3,0,102.877,-0.884549,0.70252,4.84106
-99.1489,0.959698,1.16254,2,3,0,100.083,1.05588,1.32983,4.38352
-100.217,0.922614,1.16254,2,3,0,100.406,-1.3184,0.785662,4.70032
-100.047,1,1.16254,2,3,0,100.927,1.59151,1.72947,4.66444
-99.8385,0.952019,1.16254,2,3,0,101.452,-0.338393,0.207339,5.20211
-100.599,0.866889,1.16254,2,3,0,101.882,0.897738,1.71046,3.866
-102.389,0.709819,1.16254,2,3,0,102.934,-1.70985,1.09087,5.67335
-102.99,0.975673,1.16254,2,3,0,103.78,-2.21359,1.96877,5.27621
-102.276,0.952891,1.16254,2,3,0,106.025,-1.2738,-0.857974,4.39066
-101.205,1,1.16254,2,3,0,103.521,1.97837,2.13879,4.65099
-103.842,0.714909,1.16254,2,3,0,104.799,1.93366,3.32646,4.26902
-104.128,0.903347,1.16254,2,3,0,105.661,-2.18421,-0.973616,5.03237
-101.853,1,1.16254,2,3,0,103.392,1.93917,2.76589,4.70332
-101.853,0.337386,1.16254,2,3,0,105.226,1.93917,2.76589,4.70332
-100.174,0.991601,1.16254,2,3,0,102.928,1.17542,0.365791,5.24373
-101.305,0.918801,1.16254,1,1,0,101.46,1.88366,0.306433,5.28967
-99.8315,0.724494,1.16254,2,3,0,103.031,-0.713223,-0.0412645,4.45886
-99.2784,1,1.16254,2,3,0,100.074,-0.654524,1.0551,4.28936
-101.552,0.59836,1.16254,2,3,0,102.654,-0.853418,3.32248,4.78534
-101.308,1,1.16254,2,3,0,102.893,-1.72909,1.68164,4.9228
-99.535,0.972076,1.16254,2,3,0,101.769,1.24616,1.35409,4.30969
-98.805,1,1.16254,2,3,0,99.5523,0.310711,1.79056,4.70755
-99.3693,0.798817,1.16254,2,3,0,101.518,-0.28788,-0.00457871,4.41423
-99.3825,1,1.16254,2,3,0,99.5317,0.570916,2.24023,4.86647
-99.619,0.936388,1.16254,2,3,0,100.349,-0.57907,-0.0111089,4.46419
-99.809,0.90709,1.16254,2,3,0,101.165,1.07485,2.2955,4.84661
-100.504,0.885661,1.16254,2,3,0,101.411,-0.272713,-0.333112,4.09007
-101.22,0.952579,1.16254,2,3,0,102.029,-0.259973,1.52598,5.7982
-100.572,1,1.16254,2,3,0,101.973,1.29048,0.702175,3.98871
-100.212,1,1.16254,2,3,0,101.193,-1.20891,0.96689,5.02213
-100.212,0.774734,1.16254,2,3,0,101.803,-1.20891,0.96689,5.02213
-101.104,0.941609,1.16254,2,3,0,101.814,-1.16685,-0.529006,4.64336
-101.921,0.853126,1.16254,2,3,0,103.582,-1.4078,1.22537,5.68319
-100.966,0.937281,1.16254,2,3,0,104.29,-1.44838,2.17412,4.79292
-99.9113,1,1.16254,2,3,0,101.486,0.957559,-0.197125,4.36161
-101.015,0.455697,1.16254,2,3,0,103.747,0.911142,2.55016,5.47443
-99.5363,0.945717,1.16254,2,3,0,102.201,0.419005,2.47022,4.41625
-100.2,0.968965,1.16254,2,3,0,100.545,-0.352151,-0.630451,4.54727
-99.6617,1,1.16254,2,3,0,100.748,1.3522,1.40601,4.9089
-99.0073,0.989932,1.16254,2,3,0,99.9278,-0.486405,1.5258,4.72431
-99.2137,0.859137,1.16254,2,3,0,100.207,0.295346,0.0296466,4.34715
-98.9758,0.909267,1.16254,2,3,0,100.001,-0.446526,1.155,4.81794
-99.6195,0.924005,1.16254,1,1,0,99.682,-0.998398,0.828993,4.72714
-100.658,0.700692,1.16254,2,3,0,103.514,1.62957,1.81054,5.19479
-99.8462,0.87206,1.16254,2,3,0,101.641,-1.05395,1.00878,4.93424
-99.94,0.979064,1.16254,2,3,0,100.473,1.10282,1.72169,4.10896
-99.1954,1,1.16254,2,3,0,100.27,0.791298,0.185001,4.47027
-100.105,0.944,1.16254,2,3,0,100.168,-0.445225,2.74871,4.62286
-100.186,0.913286,1.16254,2,3,0,101.713,0.463969,1.2373,5.50138
-103.008,0.778991,1.16254,1,3,0,103.119,0.520449,1.92366,6.28766
-100.515,1,1.16254,2,3,0,102.943,-1.05213,0.500375,4.14989
-100.088,0.982281,1.16254,2,3,0,101.694,1.58606,1.27889,4.98465
-99.1012,0.998409,1.16254,2,3,0,100.414,0.0518432,0.0167883,4.57739
-99.1066,0.987581,1.16254,2,3,0,99.5819,0.87273,1.80179,4.4485
-100.012,0.891559,1.16254,2,3,0,100.31,-1.00638,0.164405,4.55951
-99.174,0.886817,1.16254,1,3,0,101.209,0.610404,2.06564,4.79538
-99.5973,0.78276,1.16254,2,3,0,101.262,1.17708,0.180318,4.55807
-99.4547,0.964946,1.16254,2,3,0,100.63,0.788079,1.84437,5.044
-102.231,0.678141,1.16254,2,3,0,103.366,-1.72896,1.65442,4.18713
-99.9805,1,1.16254,2,3,0,102.048,-0.988957,0.137989,4.64376
-100.151,0.843269,1.16254,2,3,0,102.405,0.359934,2.93053,4.53882
-100.384,0.906281,1.16254,2,3,0,101.351,0.219839,-0.806777,4.43998
-99.3663,0.825234,1.16254,1,3,0,101.917,0.845797,2.01085,4.8748
-100.702,0.855637,1.16254,2,3,0,101.512,-0.445088,-0.0767108,3.97857
-101.173,0.963352,1.16254,2,3,0,101.811,0.265352,3.18571,5.31039
-100.435,0.948609,1.16254,2,3,0,102.243,-0.0174818,-0.241118,4.02033
-100.435,0.587453,1.16254,2,3,0,104.174,-0.0174818,-0.241118,4.02033
-99.5437,1,1.16254,2,3,0,100.097,0.552425,2.11263,5.06231
-100.987,0.904921,1.16254,2,3,0,101.699,-0.17101,0.138237,3.80465
-101.455,0.845599,1.16254,2,3,0,102.815,-0.493309,-0.853944,4.18362
-99.5087,0.979853,1.16254,2,3,0,101.772,0.275531,2.37055,4.92839
-100.814,0.88896,1.16254,1,1,0,100.849,0.0330056,3.2265,5.02619
-99.6378,0.97814,1.16254,2,3,0,100.621,0.284136,-0.41497,4.53625
-99.68,1,1.16254,2,3,0,100.034,0.121753,2.59003,4.42119
-99.1954,1,1.16254,2,3,0,100.224,-0.0630016,1.22576,5.09628
-98.8176,0.94557,1.16254,2,3,0,100.364,-0.426526,1.09057,4.61018
-99.1503,0.897039,1.16254,2,3,0,99.4827,0.201131,1.89517,4.95992
-99.9157,0.911386,1.16254,2,3,0,100.878,1.4278,0.598071,4.34061
-102.865,0.513057,1.16254,2,3,0,103.615,1.68225,0.293071,3.80722
-102.364,0.980021,1.16254,2,3,0,105.059,0.167525,0.109158,6.09608
-102.215,1,1.16254,2,3,0,103.128,0.00811239,0.268148,6.07144
-104.143,0.872628,1.16254,1,1,0,104.628,-0.700396,0.262793,6.51792
-103.077,1,1.16254,1,1,0,104.712,-0.476836,0.758131,6.3051
-99.6286,0.891262,1.16254,2,3,0,102.567,-0.348275,1.08872,4.00079
-99.283,1,1.16254,2,3,0,99.7944,-0.294666,0.700924,4.12827
-99.283,0.518838,1.16254,2,3,0,101.605,-0.294666,0.700924,4.12827
-99.2625,0.782898,1.16254,2,3,0,100.413,1.04644,1.7848,4.70135
-99.6093,0.915347,1.16254,2,3,0,100.038,-0.622201,0.0364431,4.78327
-98.8682,0.918197,1.16254,2,3,0,100.127,0.489114,1.55284,4.26744
-99.7641,0.887178,1.16254,2,3,0,99.9069,-0.784188,1.18253,5.1193
-100.337,0.932217,1.16254,2,3,0,100.459,1.1284,1.02841,3.94838
-102.21,0.649333,1.16254,2,3,0,103.568,0.777015,-1.06489,4.07724
-100.16,1,1.16254,1,1,0,101.879,-0.0198964,-0.580932,4.33695
-102.33,0.582777,1.16254,2,3,0,102.952,1.75219,2.68155,5.58377
-101.588,1,1.16254,1,1,0,102.605,1.78585,2.35189,5.35617
-101.557,0.841581,1.16254,2,3,0,103.571,1.39848,2.67936,4.15579
-101.455,1,1.16254,2,3,0,102.18,-1.15834,-0.618666,5.16202
-98.9197,0.821521,1.16254,2,3,0,101.807,0.331315,0.469663,4.27165
-98.9197,0.531465,1.16254,1,1,0,102.048,0.331315,0.469663,4.27165
-98.6469,0.849285,1.16254,2,3,0,99.7497,0.116586,1.6087,4.5113
-99.0606,0.897364,1.16254,1,3,0,99.4501,0.131354,0.054074,4.51024
-99.1349,0.797647,1.16254,2,3,0,100.774,0.138153,2.23228,4.62476
-99.1349,0.720053,1.16254,1,1,0,100.352,0.138153,2.23228,4.62476
-100.423,0.737905,1.16254,2,3,0,101.291,-0.598546,0.987911,5.48074
-99.6731,0.997993,1.16254,2,3,0,100.649,-0.0171246,1.10871,3.92473
-99.5555,1,1.16254,2,3,0,100.257,0.674547,0.252663,4.13505
-99.8173,0.936742,1.16254,1,1,0,100.268,0.683218,0.497092,3.98822
-100.929,0.851504,1.16254,2,3,0,101.959,-1.07258,1.24545,3.99257
-100.929,0.664532,1.16254,1,1,0,102.963,-1.07258,1.24545,3.99257
-100.155,1,1.16254,2,3,0,100.981,0.728469,1.41558,5.44398
-99.5866,0.915728,1.16254,2,3,0,101.782,-0.069676,2.29151,5.00687
-99.5845,0.993105,1.16254,2,3,0,100.2,-0.364982,-0.175337,4.47871
-101.101,0.49941,1.16254,2,3,0,103.412,0.509206,1.96166,5.72693
-98.8943,0.884088,1.16254,2,3,0,103.206,0.0589449,0.429129,4.31589
-99.7281,0.757774,1.16254,2,3,0,100.512,0.972377,0.979307,5.21546
-99.3946,0.996293,1.16254,2,3,0,100.851,-0.795611,0.547507,4.64502
-100.322,0.932731,1.16254,2,3,0,100.717,-1.2846,1.73384,4.56455
-101.783,0.809153,1.16254,2,3,0,103.14,-1.0497,-0.512307,4.1585
-104.815,0.312901,1.16254,2,3,0,109.76,1.2521,-1.78323,6.1107
-100.935,0.958294,1.16254,2,3,0,105.651,0.257434,0.600483,5.73353
-101.117,0.958067,1.16254,2,3,0,101.519,0.703956,1.32408,3.69976
-100.05,0.915679,1.16254,2,3,0,102.026,-0.231301,0.725774,5.4123
-101.157,0.919403,1.16254,2,3,0,103.131,0.547849,1.37611,3.6761
-99.2282,1,1.16254,1,1,0,100.505,0.264489,1.2946,4.04054
-98.6968,0.841592,1.16254,2,3,0,100.209,0.280933,0.826959,4.78847
-99.6744,0.792634,1.16254,2,3,0,100.067,-0.518212,2.11178,4.98861
-99.7273,0.759782,1.16254,2,3,0,102.661,0.496288,2.65436,4.71362
-99.5115,0.998625,1.16254,2,3,0,99.9076,-0.37151,-0.148264,4.57581
-98.5954,0.978731,1.16254,1,3,0,99.5637,0.00230946,1.41127,4.50035
-101.83,0.63028,1.16254,1,1,0,101.836,-1.1075,1.99833,3.92651
-100.766,0.927167,1.16254,2,3,0,103.29,1.73126,0.732399,5.23704
-101.154,0.91995,1.16254,2,3,0,102.634,-0.971251,0.285459,3.98069
-100.662,1,1.16254,2,3,0,101.436,1.42144,2.03698,5.28265
-99.5294,0.931725,1.16254,2,3,0,101.466,-0.568107,0.443563,4.21947
-100.253,0.561644,1.16254,2,3,0,102.095,1.53942,0.325203,4.99278
-100.105,0.99936,1.16254,2,3,0,100.939,-0.923676,2.29348,4.6172
-99.0514,0.898782,1.16254,2,3,0,101.146,0.845913,0.610795,4.81205
-99.2037,0.976412,1.16254,2,3,0,99.6227,0.234085,2.2106,4.38549
-99.0016,1,1.16254,1,1,0,99.305,0.361597,1.89525,4.3043
-98.8671,0.808848,1.16254,2,3,0,100.969,0.0198993,0.774206,4.89748
-98.9985,0.932994,1.16254,2,3,0,99.9319,1.02778,1.12446,4.61182
-100.163,0.934573,1.16254,2,3,0,100.202,1.7157,0.799136,4.74382
-100.548,0.901552,1.16254,2,3,0,102.109,-0.00194716,-0.61043,4.18671
-98.878,1,1.16254,2,3,0,100.31,-0.441339,1.06463,4.41252
-100.075,0.83261,1.16254,2,3,0,100.3,-0.0574244,0.625053,3.87276
-101.538,0.725738,1.16254,1,1,0,102.288,-0.373458,0.174994,3.74129
-99.2561,1,1.16254,1,1,0,100.837,-0.623597,0.784139,4.31114
-99.2561,0.550017,1.16254,2,3,0,102.709,-0.623597,0.784139,4.31114
-98.7763,1,1.16254,1,1,0,99.1497,-0.325088,1.19136,4.40996
-98.6454,1,1.16254,2,3,0,98.7487,0.568591,1.1916,4.66253
-98.6454,0.83193,1.16254,1,3,0,99.6235,0.568591,1.1916,4.66253
-98.953,0.961357,1.16254,1,1,0,98.9593,0.791187,1.39154,4.8245
-98.953,0.681701,1.16254,1,3,0,101.942,0.791187,1.39154,4.8245
-100.094,0.86485,1.16254,1,3,0,100.121,1.55668,1.88206,4.75929
-100.094,0.758626,1.16254,2,3,0,101.819,1.55668,1.88206,4.75929
-100.315,0.844815,1.16254,2,3,0,102.217,-0.572213,0.578898,5.41462
-98.5977,0.892126,1.16254,1,3,0,100.324,0.480064,1.33097,4.58862
-98.7304,0.937786,1.16254,2,3,0,99.1647,0.358662,0.690499,4.77032
-98.7797,0.985107,1.16254,2,3,0,98.9899,-0.209013,0.904804,4.32936
-98.7321,0.514343,1.16254,2,3,0,102.116,0.632292,1.42996,4.67547
-99.7898,0.814515,1.16254,1,3,0,100.273,-1.0102,1.12871,4.34445
-100.491,0.975666,1.16254,2,3,0,100.878,-1.45514,0.90756,4.66326
-99.3728,0.957525,1.16254,2,3,0,101.288,1.16501,0.525761,4.46593
-98.9812,1,1.16254,2,3,0,99.3902,-0.257295,1.88932,4.63362
-99.1392,0.788395,1.16254,2,3,0,100.258,0.630906,0.580483,4.18633
-99.2462,0.836696,1.16254,2,3,0,100.349,0.689278,0.815197,5.06358
-99.7774,0.965628,1.16254,2,3,0,100.183,-0.169385,0.817707,3.93411
-102.999,0.498098,1.16254,2,3,0,103.599,-0.776089,3.08337,5.91461
-100.991,1,1.16254,2,3,0,103.229,1.84489,0.81878,4.24485
-99.5262,1,1.16254,1,1,0,100.6,1.35192,0.687053,4.62074
-99.8308,0.818934,1.16254,2,3,0,101.764,-1.00377,1.0465,4.31237
-99.0254,1,1.16254,2,3,0,99.7338,0.790221,1.50145,4.85985
-100.586,0.853541,1.16254,2,3,0,100.753,1.27258,2.45438,4.28289
-100.33,1,1.16254,2,3,0,100.749,-0.887139,-0.324532,4.64667
-99.6936,0.969649,1.16254,2,3,0,101.624,-0.419938,0.886812,5.23836
-99.4887,0.897162,1.16254,2,3,0,100.571,-0.506966,0.852118,4.11556
-99.3464,0.919412,1.16254,2,3,0,100.254,-0.443886,1.55282,5.02613
-100.153,0.811856,1.16254,2,3,0,101.687,1.13606,1.09862,3.99542
-103.413,0.445788,1.16254,2,3,0,105.528,1.53668,3.86298,4.57557
-99.8029,1,1.16254,2,3,0,103.602,1.4468,1.03136,4.35185
-99.4267,0.889515,1.16254,2,3,0,100.98,-0.684353,1.79037,4.39641
-98.6387,0.967228,1.16254,2,3,0,99.8024,0.288763,0.949328,4.75289
-100.712,0.657879,1.16254,2,3,0,101.179,1.72821,1.95225,5.06851
-99.9958,0.964594,1.16254,2,3,0,101.449,0.0203691,-0.651157,4.66166
-102.941,0.662987,1.16254,2,3,0,104.946,-1.19316,3.07786,5.73209
-99.4059,0.864605,1.16254,2,3,0,102.567,0.269804,-0.240045,4.50657
-99.6613,0.96489,1.16254,2,3,0,100.185,0.752836,0.324804,5.15492
-99.1112,0.941224,1.16254,2,3,0,100.107,-0.55101,0.629448,4.75309
-101.046,0.544314,1.16254,2,3,0,102.151,0.731628,1.58241,5.73232
-100.369,1,1.16254,2,3,0,101.982,1.30823,0.13915,4.19449
-99.7589,1,1.16254,1,1,0,100.509,1.29807,0.336307,4.41107
-99.8083,0.978736,1.16254,2,3,0,101.002,0.747877,1.57194,5.28732
-101.395,0.889017,1.16254,2,3,0,101.92,-1.56497,0.904165,4.24002
-99.3288,1,1.16254,2,3,0,100.961,-0.50813,1.64915,4.24367
-98.9077,0.925133,1.16254,2,3,0,100.018,0.0341193,1.07361,4.95537
-98.5581,0.994919,1.16254,2,3,0,98.8592,0.32809,1.3426,4.58582
-98.5737,0.951346,1.16254,2,3,0,98.9165,0.0165549,0.950986,4.44155
-102.406,0.530705,1.16254,1,3,0,102.723,0.38232,3.32852,4.01049
-103.604,0.848716,1.16254,2,3,0,104.827,1.0581,-0.441097,6.26685
-101.78,1,1.16254,2,3,0,104.739,-0.786159,2.34171,3.88896
-101.78,0.68746,1.16254,2,3,0,103.78,-0.786159,2.34171,3.88896
-100.996,1,1.16254,2,3,0,101.714,1.38929,-0.266383,5.29069
-98.9527,0.957702,1.16254,2,3,0,101.501,-0.0430703,0.819417,4.95038
-98.9527,0.752881,1.16254,1,3,0,101.387,-0.0430703,0.819417,4.95038
-98.7303,0.87861,1.16254,2,3,0,100.762,0.507247,0.630263,4.68548
-99.1302,0.916232,1.16254,2,3,0,99.369,0.688578,1.27714,4.14802
-98.5985,1,1.16254,2,3,0,98.9327,0.458554,1.12281,4.40602
-98.5785,0.960886,1.16254,2,3,0,98.8683,-0.079726,1.08269,4.50614
-99.0769,0.933483,1.16254,2,3,0,99.0969,-0.33902,1.40993,4.22141
-98.9044,0.857066,1.16254,2,3,0,100.054,0.0105236,1.43403,4.92113
-98.9605,0.996359,1.16254,2,3,0,99.1537,-0.0310651,0.424529,4.29095
-99.4942,0.915909,1.16254,2,3,0,99.8626,1.00211,2.12927,4.73435
-99.6115,0.815614,1.16254,2,3,0,101.325,-0.0350149,-0.183781,4.29094
-98.7563,0.991669,1.16254,2,3,0,99.7098,0.568959,0.991226,4.79538
-99.2742,0.939644,1.16254,2,3,0,99.545,-0.469613,0.178057,4.5215
-99.2977,0.936745,1.16254,2,3,0,100.172,0.828258,2.08845,4.46223
-99.3013,1,1.16254,2,3,0,99.5031,-0.121319,-0.110772,4.59315
-99.8,0.942445,1.16254,2,3,0,100.001,1.00224,2.35564,4.4433
-99.9103,0.956695,1.16254,2,3,0,100.833,-0.641199,-0.255899,4.69685
-99.2163,0.889757,1.16254,1,3,0,101.19,0.363249,2.06377,4.91179
-99.0534,0.928703,1.16254,2,3,0,100.229,0.0653074,0.324594,4.26228
-99.2218,0.978246,1.16254,2,3,0,99.576,0.972775,1.33101,4.92743
-100.879,0.752479,1.16254,2,3,0,102.219,0.362156,3.352,4.77857
-100.879,0.67547,1.16254,1,1,0,103.504,0.362156,3.352,4.77857
-99.299,1,1.16254,2,3,0,101.092,1.12081,1.69925,4.50654
-99.4216,0.95913,1.16254,2,3,0,100.158,-0.6773,0.291312,4.7137
-100.024,0.870528,1.16254,2,3,0,100.447,1.30387,2.28914,4.64903
-98.7725,1,1.16254,2,3,0,99.8436,0.745112,1.22521,4.41417
-99.094,0.976147,1.16254,2,3,0,99.098,-0.642766,1.03953,4.72666
-98.7648,0.961278,1.16254,2,3,0,99.3008,0.662306,1.01053,4.75553
-98.8266,0.775487,1.16254,2,3,0,101.336,-0.180729,1.36514,4.82071
-98.7995,0.784136,1.16254,2,3,0,100.423,-0.15785,0.831638,4.30163
-98.7045,0.809251,1.16254,2,3,0,99.8476,0.186821,1.69997,4.63148
-98.7045,0.760097,1.16254,1,3,0,101.081,0.186821,1.69997,4.63148
-99.5263,0.789552,1.16254,2,3,0,100.805,0.739329,2.37248,4.76075
-101.048,0.768234,1.16254,2,3,0,101.456,-0.476164,-1.04196,4.95102
-101.909,0.934688,1.16254,2,3,0,103.272,-1.88755,0.251358,4.69123
