# stan_version_major = 2
# stan_version_minor = 14
# stan_version_patch = 0
# model = ex3_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 4
# data
#   file = ex3_4.data.R
# init = 2 (Default)
# random
#   seed = 4133938464
# output
#   file = ex3_samples_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu1,mu2,sigma
-104.401,1,0.98748,2,3,0,105.319,2.5596,3.11291,5.62323
-98.5692,0.880741,0.98748,2,3,0,103.312,0.0418436,1.28143,4.44552
-98.6498,0.907026,0.98748,2,3,0,99.424,0.2748,1.14118,4.77534
-98.6498,0.860066,0.98748,1,3,0,99.816,0.2748,1.14118,4.77534
-98.6329,0.983237,0.98748,2,3,0,98.8021,0.585933,0.977034,4.47584
-101.755,0.629668,0.98748,1,3,0,102.36,-1.04162,0.283913,3.89363
-101.271,0.927487,0.98748,2,7,0,104.244,0.941362,2.02936,3.81528
-100.264,1,0.98748,2,3,0,101.487,-1.02839,0.808065,5.2042
-99.914,1,0.98748,2,3,0,100.533,-0.865113,0.199967,4.94212
-100.013,0.839846,0.98748,2,3,0,101.705,-0.281318,0.512483,3.9418
-100.216,0.988831,0.98748,2,3,0,100.871,0.322197,0.999586,3.80374
-100.216,0.783359,0.98748,1,1,0,101.64,0.322197,0.999586,3.80374
-98.9897,1,0.98748,2,3,0,100.126,0.17424,1.60073,4.95546
-99.6797,0.962986,0.98748,2,3,0,99.9238,-0.817942,0.436967,4.34492
-98.652,0.958212,0.98748,2,3,0,100.156,0.505086,0.708463,4.54796
-98.8418,0.904066,0.98748,2,3,0,99.3316,0.328772,1.01812,4.19006
-98.9442,0.868644,0.98748,2,3,0,99.6267,-0.223991,0.496703,4.78697
-99.1877,0.955874,0.98748,2,3,0,99.5394,0.76084,1.92123,4.34977
-100.73,0.807051,0.98748,2,7,0,101.003,-1.44944,1.07172,5.08763
-99.9129,0.845114,0.98748,2,3,0,103.377,1.61033,1.23074,4.69778
-99.2173,0.991366,0.98748,2,3,0,100.346,-0.337229,0.595194,4.19672
-98.7167,0.967952,0.98748,2,3,0,99.6555,-0.11052,0.864326,4.7503
-101.749,0.685635,0.98748,2,3,0,101.974,1.36948,-0.900622,5.29865
-101.267,0.955559,0.98748,2,3,0,102.543,-0.699929,2.81638,4.17208
-101.761,0.940118,0.98748,2,3,0,103.292,-0.910163,1.61659,3.79157
-103.006,0.902133,0.98748,2,3,0,104.288,1.61249,0.849825,6.12615
-102.277,1,0.98748,2,3,0,103.546,-0.642268,0.723754,3.62672
-99.5239,1,0.98748,2,3,0,101.772,0.409322,0.30334,4.07411
-99.5239,0.568285,0.98748,1,1,0,102.664,0.409322,0.30334,4.07411
-98.981,1,0.98748,2,3,0,99.4723,0.331463,0.237366,4.37052
-100.878,0.810752,0.98748,2,3,0,101.22,-0.455761,-0.911049,4.47815
-98.6719,0.89785,0.98748,2,3,0,101.912,0.198859,0.733363,4.73813
-99.6618,0.918212,0.98748,2,3,0,99.8774,0.267964,1.50782,3.94152
-99.6598,0.725916,0.98748,2,3,0,101.768,-0.415574,2.18038,4.99683
-99.6322,0.918538,0.98748,2,7,0,100.777,0.216895,-0.00472739,5.10381
-99.7205,0.787021,0.98748,2,3,0,101.64,0.839242,1.07781,3.99566
-99.5289,0.937888,0.98748,2,3,0,100.914,-0.484976,0.188254,4.28183
-100.518,0.918689,0.98748,2,3,0,100.951,1.56106,2.31863,4.59042
-100.795,0.938754,0.98748,2,3,0,101.964,0.776334,2.67043,4.09498
-100.928,0.71238,0.98748,2,3,0,103.871,0.471508,2.06876,5.65376
-99.6249,0.984336,0.98748,2,3,0,100.829,0.716618,0.432091,4.06749
-99.8066,0.999054,0.98748,2,3,0,100.103,-0.327296,1.86636,5.22804
-98.7992,0.995691,0.98748,2,3,0,99.9778,-0.318294,0.751505,4.64784
-99.2011,0.935295,0.98748,2,3,0,99.5433,-0.0439923,2.16062,4.38297
-102.843,0.58558,0.98748,2,3,0,104.075,-0.992158,-1.62738,4.82039
-101.128,1,0.98748,2,3,0,103.705,0.597645,-1.22187,4.85549
-101.122,0.811637,0.98748,2,3,0,102.969,0.513666,0.286241,5.74023
-98.7967,0.919826,0.98748,2,3,0,101.513,0.830895,1.00753,4.57112
-98.5774,0.99831,0.98748,2,3,0,98.8583,0.31574,1.2714,4.66699
-99.1165,0.944656,0.98748,2,3,0,99.2661,1.10416,1.06189,4.69308
-99.3009,0.978288,0.98748,2,3,0,99.6716,0.662154,0.541958,5.05199
-99.913,0.948553,0.98748,1,1,0,99.9489,0.829894,0.475872,5.28383
-100.33,0.868768,0.98748,2,3,0,102.358,1.18799,2.22842,4.2013
-99.977,0.636319,0.98748,2,3,0,104.678,-1.18697,0.89907,4.51401
-99.685,0.96975,0.98748,2,3,0,100.366,1.40041,0.905696,4.88605
-99.9816,0.830839,0.98748,2,3,0,101.558,-1.20611,1.35359,4.60194
-101.314,0.841337,0.98748,2,7,0,102.242,1.14819,3.16961,5.11211
-98.7755,0.969709,0.98748,2,3,0,101.435,-0.0421647,1.47236,4.30092
-98.7755,0.606933,0.98748,1,1,0,101.412,-0.0421647,1.47236,4.30092
-99.4066,0.947576,0.98748,2,3,0,99.4776,0.0752062,2.13801,4.21086
-99.4072,1,0.98748,2,3,0,99.8731,1.0319,0.840703,5.00847
-99.4221,0.887487,0.98748,2,3,0,101.551,-0.834448,1.60457,4.59429
-99.0106,1,0.98748,2,3,0,99.6546,0.391664,0.365916,4.87081
-99.0538,0.951316,0.98748,2,3,0,99.8198,0.0113947,2.03175,4.37718
-100.488,0.874623,0.98748,2,3,0,100.848,0.102332,1.59982,5.58786
-98.8794,0.8271,0.98748,2,3,0,101.453,0.223853,0.274032,4.4448
-99.055,0.8665,0.98748,2,3,0,100.064,-0.567241,1.1192,4.37081
-101.244,0.679485,0.98748,2,3,0,101.524,0.730248,-0.399038,5.58369
-100.222,1,0.98748,1,1,0,101.184,0.644391,-0.356993,5.17969
-98.5773,0.975762,0.98748,2,3,0,99.9942,0.135084,1.40674,4.61187
-98.5819,0.9472,0.98748,2,3,0,99.1032,0.259963,0.753291,4.58852
-99.261,0.875666,0.98748,1,3,0,99.6787,0.941347,1.65674,4.89946
-99.8007,0.935302,0.98748,2,3,0,100.391,0.482285,-0.107147,4.159
-99.878,0.936692,0.98748,2,7,0,101.218,-0.876614,0.954913,4.17985
-98.7144,0.521775,0.98748,2,3,0,103.856,0.180752,0.586592,4.71823
-98.6865,0.98369,0.98748,2,3,0,98.9777,-0.0153106,1.00031,4.77633
-99.661,0.886073,0.98748,1,3,0,99.8562,-0.282613,-0.00394737,5.03845
-100.236,0.936256,0.98748,2,3,0,100.773,0.34463,2.99578,4.5883
-101.492,0.923505,0.98748,2,3,0,102.517,1.80363,2.70733,4.65103
-98.8808,0.987608,0.98748,1,3,0,101.318,0.892227,1.18958,4.67152
-98.9208,0.881454,0.98748,2,7,0,100.121,-0.328303,1.7367,4.58301
-99.163,0.848965,0.98748,2,3,0,100.44,-0.284175,0.564534,4.20897
-99.2044,0.99115,0.98748,2,3,0,99.6256,0.138133,2.23268,4.76858
-99.3443,0.844353,0.98748,2,3,0,100.741,0.92886,0.570707,4.22861
-99.3023,0.93262,0.98748,2,3,0,100.162,0.710189,0.495929,5.02552
-101.109,0.827783,0.98748,1,3,0,101.393,0.813579,-0.918789,5.2171
-100.351,0.962703,0.98748,2,3,0,101.833,-0.156127,2.65891,4.17907
-100.951,0.955631,0.98748,2,3,0,101.825,0.751336,-0.749237,5.28329
-100.586,0.984471,0.98748,2,3,0,101.905,-0.0958745,0.210346,5.5467
-101.067,0.9174,0.98748,2,3,0,103.213,0.292306,2.44645,5.61705
-102.56,0.901916,0.98748,1,1,0,102.763,0.757523,2.46841,6.04913
-99.6941,0.907202,0.98748,2,3,0,104.484,0.37852,-0.0310271,4.14529
-99.7191,0.780045,0.98748,2,3,0,101.948,1.18677,1.44157,5.08577
-101.316,0.899692,0.98748,2,3,0,101.903,1.32719,0.131423,5.59306
-101.377,0.993181,0.98748,1,1,0,101.811,1.31424,0.199303,5.63491
-98.6303,1,0.98748,2,3,0,100.994,0.0830631,1.55892,4.57612
-99.0288,0.872752,0.98748,2,3,0,99.7951,0.0469324,1.4917,4.1472
-99.0034,0.984194,0.98748,2,3,0,99.515,-0.411348,0.612838,4.76972
-99.4017,0.82304,0.98748,2,7,0,100.679,0.53225,2.25496,4.88567
-99.147,0.999931,0.98748,2,3,0,99.5795,-0.236658,0.676778,4.16951
-99.147,0.705216,0.98748,1,1,0,100.771,-0.236658,0.676778,4.16951
-100.391,0.671504,0.98748,2,3,0,102.186,-0.333039,0.898955,5.52978
-98.9821,0.900097,0.98748,2,3,0,102.59,0.0509877,1.88867,4.31703
-99.7561,0.788741,0.98748,2,3,0,100.963,-0.0538563,-0.289485,4.30051
-100.073,0.914473,0.98748,2,3,0,101.337,0.193875,2.6158,5.12319
-99.9477,0.915926,0.98748,2,3,0,101.841,-0.790206,2.03508,4.2937
-98.6224,1,0.98748,2,3,0,99.7443,0.155212,1.47804,4.41243
-99.5916,0.806066,0.98748,2,3,0,100.737,1.34563,0.936156,4.37712
-100.285,0.837408,0.98748,2,3,0,102.109,-0.988638,1.56094,5.21946
-103.166,0.742875,0.98748,1,3,0,103.266,-1.50354,1.5045,6.04443
-101.246,1,0.98748,2,3,0,103.954,0.726256,3.02423,4.16119
-100.207,1,0.98748,2,3,0,101.893,-0.133671,-0.20001,5.26856
-101.087,0.94974,0.98748,1,1,0,101.174,-0.348209,-0.649514,5.40216
-99.3314,0.776626,0.98748,2,3,0,103.988,0.821609,1.77068,4.22071
-99.3314,0.551191,0.98748,1,1,0,102.681,0.821609,1.77068,4.22071
-99.3314,0.731746,0.98748,1,1,0,100.834,0.821609,1.77068,4.22071
-99.325,0.88404,0.98748,2,3,0,100.553,0.883024,0.0985123,4.64545
-99.9174,0.911978,0.98748,2,3,0,101.309,-0.865181,0.322508,4.30282
-99.0048,1,0.98748,2,3,0,99.9105,0.800946,0.79981,4.85954
-99.9822,0.743605,0.98748,2,3,0,101.644,-0.844183,2.27655,4.56358
-99.149,0.975012,0.98748,2,3,0,100.663,-0.54195,0.643724,4.8141
-98.8984,0.885766,0.98748,2,3,0,101.075,0.842938,1.40492,4.71242
-100.263,0.87291,0.98748,1,3,0,100.394,1.2201,1.91953,5.2419
-101.499,0.932555,0.98748,1,1,0,101.57,1.8266,2.19248,5.34205
-99.1278,0.958667,0.98748,2,3,0,102.189,0.603551,2.06591,4.42909
-100.947,0.759027,0.98748,2,3,0,101.724,-1.62397,0.743313,4.65117
-100.17,1,0.98748,2,3,0,100.987,-1.24874,1.09835,4.93416
-99.5545,0.735282,0.98748,2,3,0,102.703,0.259218,0.235621,4.07559
-99.5545,0.558996,0.98748,2,3,0,104.223,0.259218,0.235621,4.07559
-99.6193,0.993767,0.98748,2,3,0,99.9545,0.219307,0.266902,4.0443
-101.31,0.677915,0.98748,2,3,0,103.109,1.2339,1.35338,5.7197
-104.844,0.820928,0.98748,2,3,0,105.64,-0.448831,-0.616063,3.54789
-100.284,1,0.98748,2,3,0,105.017,0.822971,-0.685596,4.73023
-98.721,0.905432,0.98748,1,3,0,101.466,0.291916,1.73751,4.49286
-98.8132,0.887853,0.98748,2,3,0,99.5291,0.0385145,1.24146,4.21632
-99.1153,0.903035,0.98748,2,3,0,99.6808,0.715441,1.11646,5.00005
-99.1153,0.861221,0.98748,1,3,0,100.605,0.715441,1.11646,5.00005
-100.384,0.882515,0.98748,2,3,0,101.888,-0.781673,1.66277,4.01917
-99.7161,0.850514,0.98748,2,3,0,102.415,1.04394,-0.0931098,4.53049
-99.7288,0.885431,0.98748,2,7,0,101.769,0.335194,2.51907,4.96713
-100.014,0.762527,0.98748,2,3,0,102.192,-0.17391,1.01104,3.87079
-100.014,0.503925,0.98748,1,1,0,105.765,-0.17391,1.01104,3.87079
-98.7294,1,0.98748,2,3,0,100.075,0.513203,1.61365,4.44938
-98.7294,0.666283,0.98748,2,3,0,103.265,0.513203,1.61365,4.44938
-98.9266,0.892974,0.98748,2,3,0,99.8878,-0.0944735,0.553649,4.8537
-98.8633,0.975662,0.98748,2,7,0,99.3437,-0.400904,1.49847,4.57536
-99.0187,0.950325,0.98748,2,3,0,99.5839,0.871618,0.482781,4.62105
-99.0187,0.772119,0.98748,1,3,0,101.521,0.871618,0.482781,4.62105
-98.8117,0.95251,0.98748,2,3,0,99.6702,0.332878,1.86385,4.61072
-99.1876,0.954155,0.98748,2,3,0,99.5308,0.301611,0.569839,4.10798
-100.595,0.530387,0.98748,1,3,0,103.355,0.352028,1.86191,5.58733
-100.511,1,0.98748,2,3,0,101.735,-0.157574,0.0546401,3.91569
-101.421,0.918022,0.98748,2,3,0,101.984,-0.386928,1.73429,5.82137
-99.2641,0.967383,0.98748,2,3,0,102.199,-0.793529,0.930666,4.5449
-101.058,0.807138,0.98748,2,3,0,101.683,0.00346147,-0.916517,5.28721
-101.995,0.962017,0.98748,2,3,0,102.648,0.865302,-0.693612,5.71981
-105.291,0.852847,0.98748,2,3,0,105.748,0.44179,-0.305418,6.81241
-101.318,0.834201,0.98748,2,3,0,107.085,1.92019,-0.119635,5.00884
-99.6587,1,0.98748,2,3,0,101.932,0.965686,1.86033,5.07649
-100.199,0.914219,0.98748,2,3,0,101.025,-0.616707,-0.110506,4.21123
-99.8504,0.685386,0.98748,2,3,0,103.636,0.667678,2.68562,4.67916
-100.204,0.769821,0.98748,2,3,0,102.43,-0.940444,-0.12252,4.82496
-98.8541,0.98161,0.98748,2,3,0,100.562,0.0867741,0.491136,4.30893
-98.8541,0.795462,0.98748,2,3,0,100.532,0.0867741,0.491136,4.30893
-102.311,0.639512,0.98748,1,1,0,102.317,-0.0305308,-0.502508,3.76255
-100.088,1,0.98748,2,3,0,103.792,1.08222,2.51157,4.88539
-101.013,0.747068,0.98748,2,3,0,102.864,0.951423,1.66514,3.79805
-99.1451,1,0.98748,2,3,0,100.786,0.453336,0.485526,4.16617
-98.9017,0.991451,0.98748,2,3,0,99.5308,0.563413,0.709618,4.86883
-98.691,0.920609,0.98748,2,3,0,100.036,-0.121754,1.52613,4.4846
-99.623,0.898345,0.98748,2,3,0,99.7383,0.241214,2.1899,4.14012
-99.0013,0.994839,0.98748,2,3,0,99.9519,-0.205351,1.83147,4.78323
-99.9878,0.924156,0.98748,2,3,0,100.204,-1.08002,1.76936,4.48213
-101.64,0.894625,0.98748,2,3,0,101.907,-1.70312,1.38542,4.31196
-100.997,1,0.98748,2,3,0,102.164,-1.46103,0.877129,4.28048
-100.655,1,0.98748,2,3,0,101.902,0.977112,2.51561,5.31192
-100.603,0.98735,0.98748,2,3,0,102.206,-0.942834,2.64606,4.58999
-100.712,0.931385,0.98748,2,3,0,102.371,1.39269,-0.454973,4.93725
-99.9295,1,0.98748,2,3,0,101.387,0.558371,2.77344,4.72596
-98.8642,0.994074,0.98748,2,7,0,99.8296,0.478346,0.375881,4.42597
-98.8642,0.567103,0.98748,1,3,0,102.51,0.478346,0.375881,4.42597
-101.879,0.720144,0.98748,2,3,0,103.035,0.530273,2.97555,3.94706
-100.226,0.628723,0.98748,2,3,0,106.877,0.0987039,-0.770124,4.5405
-100.041,0.94348,0.98748,2,3,0,100.943,0.24239,2.65238,5.07854
-101.021,0.843313,0.98748,2,3,0,103.896,1.51025,0.442669,4.03968
-101.474,0.958599,0.98748,2,3,0,102.848,-1.30519,1.46836,5.55707
-98.7423,1,0.98748,1,3,0,101.774,-0.166506,1.57405,4.63249
-98.9868,0.927629,0.98748,2,3,0,99.503,0.38459,1.44181,4.15712
-98.9794,0.907281,0.98748,2,3,0,99.7965,-0.498701,1.43931,4.70856
-101.647,0.733242,0.98748,2,3,0,102.45,-0.709973,3.05533,5.41686
-101.03,1,0.98748,1,1,0,101.778,-0.694009,2.7404,5.31463
