# stan_version_major = 2
# stan_version_minor = 14
# stan_version_patch = 0
# model = ex3_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = ex3_1.data.R
# init = 2 (Default)
# random
#   seed = 4133938448
# output
#   file = ex3_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu1,mu2,sigma
-99.7154,0.78152,1.04763,2,3,0,100.989,1.49637,1.24827,4.7235
-100.453,0.822954,1.04763,2,3,0,101.473,0.531508,2.30809,5.41454
-99.4544,0.91652,1.04763,2,3,0,102.001,-0.538738,0.379982,4.26314
-101.532,0.797602,1.04763,2,3,0,102.254,1.30653,0.0888807,3.90977
-101.881,0.934448,1.04763,2,3,0,103.299,1.52411,1.11574,3.81939
-101.881,0.473044,1.04763,2,3,0,106.675,1.52411,1.11574,3.81939
-101.69,0.948554,1.04763,2,3,0,104.229,-0.374438,-0.844438,4.07659
-101.928,0.44679,1.04763,2,3,0,106.868,2.43945,1.26028,4.95928
-99.2117,0.939884,1.04763,2,3,0,102.759,0.269588,2.11468,4.88511
-98.9625,0.955292,1.04763,2,3,0,99.9557,0.727669,1.6905,4.76413
-98.8779,0.784281,1.04763,2,3,0,100.446,0.119621,1.42065,4.19668
-99.0127,0.970717,1.04763,2,3,0,99.2199,0.293573,1.01326,5.02352
-99.6224,0.929768,1.04763,2,3,0,99.8308,0.305725,0.695261,3.95321
-99.8351,0.943075,1.04763,2,3,0,100.51,-0.0973349,-0.248375,4.23892
-100.148,0.784011,1.04763,2,3,0,101.886,-0.856839,2.15908,5.03798
-100.81,0.867551,1.04763,2,3,0,101.914,0.44817,-0.901001,5.15384
-99.1599,0.943511,1.04763,2,3,0,101.636,-0.539605,0.450541,4.70627
-99.6705,0.935744,1.04763,1,1,0,99.787,-0.524661,-0.15808,4.70525
-99.5747,0.999106,1.04763,1,1,0,99.9467,-0.557806,-0.0489252,4.59355
-99.4013,0.997563,1.04763,2,3,0,100.182,0.195737,2.41141,4.44044
-100.93,0.55313,1.04763,2,3,0,103.223,0.0277042,-0.998607,5.14107
-98.5332,0.641103,1.04763,2,3,0,104.398,0.243547,1.16109,4.44605
-98.8123,0.757274,1.04763,2,3,0,100.415,0.230472,1.06704,4.90628
-101.266,0.772273,1.04763,1,3,0,101.87,-0.853585,-0.739697,5.20675
-100.297,1,1.04763,1,1,0,101.256,-0.364308,-0.288291,5.214
-99.9359,0.90527,1.04763,2,3,0,102.458,1.43561,1.9639,4.59956
-103.085,0.785247,1.04763,2,3,0,103.395,-1.47048,-1.32042,4.77646
-103.289,0.719464,1.04763,2,3,0,106.072,-1.81033,0.123089,4.09302
-102.255,1,1.04763,2,3,0,103.549,1.87388,2.40911,5.57905
-101.831,1,1.04763,1,1,0,102.689,1.60511,1.91183,5.69462
-99.3562,0.854119,1.04763,2,3,0,103.205,-0.6434,0.803567,4.26236
-100.524,0.707766,1.04763,2,3,0,101.813,1.59041,1.23575,5.24958
-98.953,0.914053,1.04763,2,3,0,100.965,0.547388,1.9033,4.42552
-100.501,0.733754,1.04763,2,3,0,100.932,-0.980456,1.65536,5.31156
-102.667,0.74177,1.04763,2,3,0,104.296,0.431151,4.12619,5.05086
-101.217,1,1.04763,1,1,0,102.663,0.533706,3.45786,4.96751
-103.649,0.760156,1.04763,1,3,0,104.039,1.15059,3.95633,5.69432
-99.7694,0.970577,1.04763,2,3,0,103.762,-0.977644,1.61645,4.87215
-99.2664,0.994325,1.04763,2,3,0,100.2,0.97769,1.76492,4.82396
-101.196,0.860582,1.04763,2,3,0,101.442,-0.665474,-1.03059,4.63663
-101.45,0.934821,1.04763,2,3,0,102.508,0.891121,2.94842,4.10487
-99.3115,1,1.04763,2,3,0,101.151,0.0815393,2.27573,4.83285
-101.151,0.88799,1.04763,2,3,0,101.212,-0.0320298,3.43364,4.5805
-100.105,0.903633,1.04763,2,3,0,103.003,0.933121,-0.096947,5.15549
-100.184,0.90529,1.04763,2,3,0,102.503,-1.13736,1.91236,4.50623
-100.489,0.974422,1.04763,2,3,0,101.281,1.09917,0.439524,5.42669
-99.2386,1,1.04763,2,3,0,100.429,0.383349,1.79412,4.13962
-98.8294,0.938068,1.04763,2,3,0,99.7988,0.263294,0.302931,4.51984
-99.1551,0.64309,1.04763,2,3,0,101.454,0.204084,1.65088,4.12133
-101.749,0.609132,1.04763,2,3,0,102.139,-0.189989,-1.1673,5.41515
-98.9036,0.791861,1.04763,2,3,0,103.18,-0.208967,1.09066,4.22923
-99.2616,0.861643,1.04763,2,3,0,99.9685,-0.184416,1.89487,4.97006
-99.1969,0.982343,1.04763,2,3,0,99.8406,0.357514,2.18044,4.37466
-98.9466,1,1.04763,2,3,0,99.1561,0.271278,0.178392,4.65345
-98.8623,0.941552,1.04763,2,3,0,99.5814,0.221261,1.94472,4.51226
-106.519,0.386115,1.04763,2,3,0,107.257,-3.14149,0.214931,5.92042
-102.516,0.907829,1.04763,2,3,0,107.515,0.764471,3.99188,4.75974
-102.735,0.930423,1.04763,2,3,0,104.63,-0.287102,-1.90905,4.92914
-102.458,0.984448,1.04763,2,3,0,104.32,1.28829,3.18434,4.14366
-99.9662,1,1.04763,2,3,0,102.218,0.921364,1.39944,3.97283
-100.53,0.506401,1.04763,2,3,0,103.18,-1.03388,2.46794,4.87298
-100.91,0.973387,1.04763,1,1,0,101.307,-1.3659,2.20106,4.96587
-100.061,1,1.04763,2,3,0,100.965,-1.17517,1.48749,4.89381
-98.7785,0.99721,1.04763,2,3,0,100.041,0.534063,0.724196,4.32689
-98.8434,0.975614,1.04763,2,3,0,99.0887,-0.422211,1.00663,4.67558
-98.8434,0.484837,1.04763,1,3,0,103.73,-0.422211,1.00663,4.67558
-98.7155,0.915261,1.04763,2,3,0,99.6443,0.620968,1.50838,4.56362
-98.5958,0.893207,1.04763,2,3,0,99.689,0.190087,1.0742,4.71984
-98.5955,0.979418,1.04763,2,3,0,98.797,0.172833,1.05922,4.35261
-99.7963,0.749969,1.04763,2,3,0,100.862,1.14111,0.883076,5.16648
-99.7963,0.718034,1.04763,1,3,0,102.864,1.14111,0.883076,5.16648
-99.5909,0.727102,1.04763,2,3,0,102.8,0.948431,2.07966,4.30856
-99.3108,0.999633,1.04763,2,3,0,100.056,-0.802952,0.766539,4.61572
-99.5305,0.967058,1.04763,2,3,0,99.8286,1.24122,1.83753,4.59831
-100.354,0.861577,1.04763,2,3,0,101.513,-0.127095,1.23111,3.79873
-100.354,0.502919,1.04763,1,1,0,105.379,-0.127095,1.23111,3.79873
-100.354,0.340429,1.04763,2,3,0,105.809,-0.127095,1.23111,3.79873
-100.833,0.878775,1.04763,2,3,0,101.726,0.641669,0.971831,5.69768
-103.184,0.848868,1.04763,2,3,0,104.537,-1.90734,3.04897,5.05414
-98.8223,0.869159,1.04763,2,3,0,103.022,0.781057,1.27581,4.71462
-98.6539,0.983499,1.04763,2,3,0,99.0154,0.293158,0.57665,4.55715
-99.1862,0.854775,1.04763,2,3,0,99.8893,0.554261,2.16018,4.7379
-98.661,0.937764,1.04763,2,3,0,99.7262,0.113111,0.594091,4.61876
-99.2112,0.940082,1.04763,2,3,0,99.2925,0.346007,0.408731,5.02574
-98.8906,0.866135,1.04763,2,3,0,100.755,0.394283,1.90625,4.43198
-102.425,0.630743,1.04763,1,1,0,102.5,1.13174,3.44426,4.25932
-101.569,1,1.04763,2,3,0,104.969,-0.245465,2.03453,5.84507
-101.112,1,1.04763,2,3,0,102.165,0.635507,0.16698,3.78257
-99.6309,1,1.04763,2,3,0,101.71,1.02523,2.11869,4.37424
-98.5484,0.990451,1.04763,1,3,0,99.5524,0.0655248,0.90698,4.53546
-99.1037,0.904186,1.04763,1,3,0,99.2124,0.594171,0.149299,4.72326
-99.4325,0.972948,1.04763,1,1,0,99.5309,0.688901,0.0882641,4.94577
-98.9531,1,1.04763,2,3,0,99.4477,0.493373,0.922983,4.95778
-98.7941,1,1.04763,2,3,0,99.1278,-0.104844,0.573905,4.38068
-98.6383,0.928401,1.04763,2,3,0,99.3142,-0.0280531,0.868613,4.69217
-101.738,0.698719,1.04763,2,3,0,101.979,1.65104,2.97418,5.1414
-99.5432,0.771416,1.04763,2,3,0,103.162,0.879314,-0.115706,4.59647
-99.2644,0.962763,1.04763,2,3,0,100.472,-0.687101,1.54025,4.77719
-100.416,0.799413,1.04763,2,3,0,101.378,-0.416558,-0.644029,4.9945
-99.5714,0.837926,1.04763,2,3,0,101.481,0.617423,1.7368,4.04917
-98.8472,0.953181,1.04763,2,3,0,100.203,-0.392067,0.928193,4.70839
-98.8472,0.487507,1.04763,1,3,0,102.195,-0.392067,0.928193,4.70839
-100.306,0.554307,1.04763,2,3,0,104.748,-0.68554,1.45349,5.39269
-100.379,0.735786,1.04763,2,3,0,104.602,1.37392,-0.219857,4.50019
-100.358,0.988226,1.04763,2,3,0,101.188,-0.950607,2.47138,4.77643
-99.5848,0.934452,1.04763,2,3,0,101.99,1.15453,0.186418,4.75166
-98.9148,0.768942,1.04763,2,3,0,100.876,-0.204016,1.15194,4.22171
-99.0143,0.982258,1.04763,1,1,0,99.1447,-0.215199,0.873102,4.18932
-100.167,0.682534,1.04763,2,3,0,101.057,1.38552,-0.0265916,4.49797
-100.371,0.998687,1.04763,2,3,0,101.512,0.175648,1.21218,5.57569
-99.7944,1,1.04763,2,3,0,100.434,0.40855,1.43749,3.90999
-100.294,0.754065,1.04763,2,3,0,101.676,-1.03547,0.187292,4.33877
-98.611,1,1.04763,2,3,0,99.9844,0.292137,1.15048,4.34061
-99.244,0.755537,1.04763,2,3,0,100.022,1.16512,1.22631,4.76755
-100.166,0.850206,1.04763,1,3,0,101.316,-0.675569,1.81731,4.06154
-99.899,0.802273,1.04763,2,3,0,101.901,0.306274,-0.397244,5.02077
-103.287,0.58666,1.04763,2,3,0,104.742,1.97026,0.458746,6.04205
-99.2423,0.793871,1.04763,2,3,0,104.27,0.0286547,-0.0497318,4.76267
-100.266,0.93032,1.04763,2,3,0,100.336,0.892509,2.75693,4.44521
-103.384,0.672755,1.04763,1,1,0,103.78,1.63699,3.71447,4.50087
-103.819,1,1.04763,2,3,0,104.745,-1.36088,-1.80095,5.04661
-99.4968,1,1.04763,2,3,0,103.032,1.29073,1.62549,4.7122
-100.454,0.803692,1.04763,2,3,0,101.612,0.44213,1.6369,3.80254
-101.256,0.866728,1.04763,2,3,0,101.746,0.263079,-0.396422,5.63489
-99.0431,0.868678,1.04763,2,3,0,101.927,-0.559425,1.44559,4.70988
-99.0431,0.870089,1.04763,1,3,0,100.268,-0.559425,1.44559,4.70988
-99.5339,0.953077,1.04763,2,3,0,99.8155,-0.808755,0.426412,4.4713
-101.06,0.782335,1.04763,2,3,0,101.687,-0.89519,1.06621,3.87617
-99.5672,1,1.04763,1,1,0,100.848,-0.65971,0.498149,4.24395
-99.4415,1,1.04763,2,3,0,99.8753,-0.464961,0.0941155,4.39608
-98.7179,0.96839,1.04763,1,3,0,99.6575,0.322293,1.20425,4.82788
-99.4179,0.752732,1.04763,2,3,0,101.847,1.08834,1.61686,4.29824
-99.5897,0.894363,1.04763,2,3,0,100.486,-0.817217,0.638479,4.92895
-99.5897,0.763019,1.04763,1,3,0,102.109,-0.817217,0.638479,4.92895
-99.7212,0.820216,1.04763,2,3,0,100.899,0.341663,2.16935,5.16261
-98.9047,0.913462,1.04763,2,3,0,100.532,-0.368642,0.839478,4.34596
-99.0083,0.722053,1.04763,2,3,0,100.735,-0.132645,0.357142,4.81563
-99.2638,0.985974,1.04763,2,3,0,99.3521,0.0707199,0.00890813,4.8576
-98.5874,0.93176,1.04763,2,3,0,99.6408,0.314919,1.44827,4.47782
-98.8906,0.92439,1.04763,1,3,0,99.1279,-0.282061,0.476283,4.62534
-98.8338,0.973447,1.04763,2,3,0,99.2429,0.65811,1.67401,4.47113
-99.7453,0.864957,1.04763,1,1,0,99.8134,0.578013,2.54235,4.38654
-98.9671,0.557404,1.04763,2,3,0,103.219,-0.117126,1.4008,4.94049
-99.8682,0.928472,1.04763,2,3,0,100.041,-0.117369,2.68237,4.85603
-99.0892,0.928962,1.04763,1,3,0,100.65,0.385132,0.488112,4.97373
-100.259,0.876297,1.04763,2,3,0,100.667,0.491392,2.02317,3.92195
-100.073,1,1.04763,2,3,0,101.03,0.422951,-0.425589,5.09743
-99.9026,0.918643,1.04763,2,3,0,101.597,0.202494,2.63589,4.31013
-101.29,0.87762,1.04763,2,3,0,101.474,0.838329,-1.18072,5.00666
-100.204,0.975134,1.04763,2,3,0,102.478,-0.653985,-0.288233,4.35614
-100.935,0.874154,1.04763,2,3,0,102.132,-0.192885,0.926859,3.71269
-99.7337,1,1.04763,2,3,0,101.111,-0.334041,0.116274,4.15109
-98.9269,0.975591,1.04763,2,3,0,100.138,-0.0663457,0.973034,4.94572
-98.6748,0.884013,1.04763,2,3,0,100.023,0.490497,1.22406,4.33979
-99.1259,0.821549,1.04763,2,3,0,99.568,-0.0942381,0.0804955,4.71619
-98.9699,1,1.04763,2,3,0,99.1382,0.367068,1.89874,4.33198
-100.773,0.552478,1.04763,2,3,0,102.168,1.79638,0.953297,5.20255
-99.7955,0.859838,1.04763,2,3,0,102.913,-0.902734,0.660992,5.00505
-100.066,0.911358,1.04763,2,3,0,101.351,0.311835,2.7718,4.3556
-101.35,0.925472,1.04763,2,3,0,102.469,-0.555228,1.69679,5.77126
-100.343,0.938071,1.04763,2,3,0,102.343,1.09065,1.69546,3.98371
-101.241,0.904448,1.04763,2,3,0,101.577,-0.895363,-0.170189,5.48007
-101.241,0.921456,1.04763,1,1,0,102.379,-0.895363,-0.170189,5.48007
-101.241,0.564807,1.04763,1,3,0,107.376,-0.895363,-0.170189,5.48007
-99.6631,1,1.04763,2,3,0,101.14,-0.831519,0.73405,4.99381
-99.1386,0.962181,1.04763,2,3,0,100.408,0.554725,0.0826251,4.45793
-98.8667,0.860164,1.04763,2,3,0,100.02,0.168591,1.70609,4.28683
-102.379,0.539838,1.04763,2,3,0,102.531,1.01226,3.20623,4.06676
-99.9135,0.695815,1.04763,2,3,0,104.726,-0.511966,-0.341062,4.78799
-101.029,0.742338,1.04763,2,3,0,102.362,-1.31772,1.63121,5.33552
-101.649,0.773431,1.04763,2,3,0,104.978,0.514806,-1.23265,4.30998
-100.418,1,1.04763,2,3,0,102.86,1.84461,0.923854,4.62428
-102.203,0.402365,1.04763,2,3,0,106.56,-0.715472,3.22281,5.56503
-103.281,0.938064,1.04763,1,1,0,103.683,-0.377023,3.24673,6.0341
-104.093,0.815673,1.04763,2,7,0,109.154,-0.770515,-1.96979,4.42864
-99.6917,1,1.04763,2,3,0,104.514,0.801995,1.66547,5.20618
-99.9425,0.917632,1.04763,2,3,0,101.391,-0.318274,2.25215,4.14289
-100.152,0.892935,1.04763,2,3,0,101.893,0.336247,0.696524,5.48054
-100.58,0.943434,1.04763,2,3,0,102.155,0.639238,-0.636758,4.23699
-100.128,1,1.04763,2,3,0,101.582,0.901199,1.52398,5.38305
-99.6953,0.948252,1.04763,2,3,0,101.127,1.27196,0.257127,4.50807
-99.2573,0.94793,1.04763,2,3,0,100.374,-0.0256397,1.08947,4.04
-100.58,0.679253,1.04763,2,3,0,101.46,0.340498,-0.842702,4.36634
-99.4162,0.826876,1.04763,1,3,0,102.171,0.540507,2.39065,4.72938
-99.4162,0.876146,1.04763,2,3,0,100.893,0.540507,2.39065,4.72938
-99.2018,0.987295,1.04763,2,3,0,99.8951,0.32398,-0.0774986,4.53148
-100.638,0.852643,1.04763,2,3,0,101.403,0.375467,0.357763,5.60282
-99.088,0.961682,1.04763,2,3,0,100.303,0.581752,1.34076,4.13908
-99.088,0.65904,1.04763,2,3,0,101.252,0.581752,1.34076,4.13908
-99.536,0.932645,1.04763,1,1,0,99.6971,0.356049,1.22133,3.95327
-100.252,0.894665,1.04763,2,3,0,100.832,0.607806,-0.159522,4.06059
-99.4313,1,1.04763,2,3,0,100.223,-0.456707,2.13974,4.80009
-99.5807,0.918862,1.04763,2,3,0,100.998,1.41572,0.858901,4.66411
-99.6312,1,1.04763,2,3,0,99.984,-0.980161,1.40306,4.47563
-98.8001,1,1.04763,1,1,0,99.4232,-0.339528,1.25947,4.40564
-101.113,0.45323,1.04763,2,3,0,104.929,0.833377,0.924951,5.75582
-100.018,1,1.04763,2,3,0,102.051,1.48185,1.54428,4.32453
-99.5891,1,1.04763,2,3,0,100.291,-0.703622,0.478199,4.97642
-98.708,0.985647,1.04763,2,3,0,99.7935,-0.121232,1.58326,4.56796
-98.984,0.829267,1.04763,2,3,0,100.046,0.0919491,0.685747,4.16811
-99.4857,0.848311,1.04763,2,3,0,100.117,0.659886,1.7697,5.12378
-100.119,0.920789,1.04763,2,3,0,100.578,-1.15876,0.489001,4.47381
-100.119,0.653686,1.04763,1,1,0,101.91,-1.15876,0.489001,4.47381
-99.9401,0.972413,1.04763,2,3,0,101.178,1.33223,1.49185,4.20755
-99.5921,0.930677,1.04763,2,3,0,101.063,-0.272461,-0.119409,4.33614
-99.9264,0.970383,1.04763,2,3,0,100.313,-0.0375236,2.69024,4.93356
-99.7518,0.893381,1.04763,2,3,0,101.171,0.762087,0.431927,4.04197
-99.0184,0.971897,1.04763,2,3,0,100.21,0.0754386,2.02656,4.75803
-99.7852,0.691604,1.04763,2,3,0,102.193,1.17286,0.404814,4.23612
-99.3606,0.817172,1.04763,2,3,0,101.087,-0.086112,0.90138,5.16708
-100.648,0.878221,1.04763,2,3,0,101.345,1.88526,0.488112,4.73213
-100.16,1,1.04763,1,1,0,100.891,1.70469,0.716676,4.65518
-99.6885,1,1.04763,2,3,0,100.569,-0.547954,2.36265,4.69226
-100.65,0.784486,1.04763,2,3,0,101.714,0.500578,1.94667,5.58072
-100.327,1,1.04763,2,3,0,101.764,-0.0176316,3.04701,4.67798
-101.867,0.862755,1.04763,2,3,0,103.33,0.861972,-0.83023,4.0436
-99.6251,0.927813,1.04763,2,3,0,103.326,-0.0640511,1.36726,5.28038
-99.7516,0.880589,1.04763,2,3,0,100.906,1.45903,1.62467,4.62413
-100.799,0.922919,1.04763,2,3,0,101.037,1.923,1.61689,4.51202
-102.105,0.850864,1.04763,2,3,0,103.492,-1.69324,2.65458,4.99806
-100.609,1,1.04763,1,1,0,101.975,-0.980525,2.52387,4.98525
-106.239,0.530841,1.04763,2,3,0,107.298,-1.33833,-2.51124,5.92262
-104.521,1,1.04763,2,3,0,107.291,1.01782,4.2075,4.26703
-104.037,1,1.04763,2,3,0,106.365,-0.142361,-2.20332,4.48915
-100.416,1,1.04763,2,3,0,103.43,0.97087,-0.584288,4.97173
-98.9174,0.99584,1.04763,2,3,0,100.614,0.770241,1.6729,4.66055
-98.9944,0.860863,1.04763,2,3,0,100.194,-0.45318,0.536098,4.53113
-100.99,0.550559,1.04763,2,3,0,102.364,1.08406,-0.349123,5.40404
-99.8881,0.940951,1.04763,2,3,0,102.385,0.0985729,0.994281,5.40388
-98.9513,1,1.04763,2,3,0,100.091,0.719371,1.81546,4.51809
-99.657,0.911075,1.04763,1,1,0,99.7203,0.931768,2.3773,4.61877
-98.6468,0.982566,1.04763,2,3,0,99.6996,-0.120094,1.24178,4.67473
-98.7397,0.96823,1.04763,2,3,0,98.9375,0.145096,0.442731,4.61728
-99.7699,0.863587,1.04763,1,3,0,99.8465,-0.620044,-0.139519,4.75588
-100.524,0.867612,1.04763,2,3,0,102.108,1.81024,1.14792,4.40661
-100.349,1,1.04763,2,3,0,100.809,-1.39201,1.03233,4.79416
-102.174,0.842736,1.04763,1,1,0,102.324,-2.10642,1.11137,4.95776
-104.063,0.84291,1.04763,2,3,0,104.589,2.6931,2.05344,4.31784
-99.5037,1,1.04763,2,3,0,103.813,0.138346,2.39882,4.89893
-103.4,0.654408,1.04763,2,3,0,103.734,2.00223,-1.359,5.21653
-100.119,1,1.04763,2,3,0,103.065,0.527957,-0.496445,5.05123
-100.934,0.939078,1.04763,2,3,0,101.318,-0.926678,2.6857,4.35708
-99.6708,0.952361,1.04763,2,3,0,102.197,-0.526985,-0.0596825,4.86432
-100.758,0.803417,1.04763,2,3,0,102.533,-0.271037,3.09318,4.41509
-100.031,1,1.04763,2,3,0,101.732,0.238427,-0.558641,4.3655
-99.79,0.987905,1.04763,2,3,0,101.204,-0.797974,1.61132,4.2137
-99.79,0.440819,1.04763,2,3,0,104.48,-0.797974,1.61132,4.2137
-100.009,1,1.04763,2,3,0,100.981,-0.120494,1.16323,5.43106
-98.9267,0.972001,1.04763,2,3,0,100.29,0.0881004,2.01045,4.60665
-98.9267,0.591488,1.04763,1,3,0,105.682,0.0881004,2.01045,4.60665
-98.9267,0.863471,1.04763,1,1,0,99.5885,0.0881004,2.01045,4.60665
-99.7162,0.808863,1.04763,2,3,0,102.722,0.611658,-0.196922,4.28727
-99.5046,1,1.04763,2,3,0,100.112,0.396449,0.424851,4.04409
-99.5046,0.525518,1.04763,1,1,0,103.832,0.396449,0.424851,4.04409
-99.5046,0.762347,1.04763,1,1,0,100.607,0.396449,0.424851,4.04409
-99.6579,0.943525,1.04763,2,3,0,100.361,0.0125949,1.86828,5.22283
-98.888,0.97977,1.04763,2,3,0,99.8611,0.441531,0.596298,4.85947
-99.4772,0.902443,1.04763,2,3,0,100.128,0.0913776,1.74678,5.17575
-98.5809,0.774236,1.04763,2,3,0,102.626,0.341097,1.11241,4.68614
-98.5356,0.91072,1.04763,2,3,0,99.277,0.105364,1.05052,4.45993
-101.624,0.665024,1.04763,2,3,0,101.947,-1.46115,0.353169,5.45738
-99.354,0.847592,1.04763,2,3,0,102.902,0.874923,2.14066,4.54471
-99.9608,0.949858,1.04763,2,3,0,100.279,1.49243,1.61077,4.39741
-99.9608,0.64443,1.04763,1,1,0,102.404,1.49243,1.61077,4.39741
-99.9608,0.502769,1.04763,1,1,0,105.041,1.49243,1.61077,4.39741
-100.761,0.959433,1.04763,2,3,0,101.518,-1.4648,0.950477,4.39231
-100.497,1,1.04763,2,3,0,100.909,1.85844,1.42035,4.83797
-99.7602,0.963241,1.04763,2,3,0,100.598,-1.04489,0.720723,4.79047
-101.788,0.74387,1.04763,2,3,0,103.571,0.677115,3.36227,4.2293
-99.2883,0.923459,1.04763,2,3,0,102.616,-0.549328,0.259631,4.52109
-102.01,0.413405,1.04763,2,3,0,104.575,1.98822,-0.189557,5.37225
-100.625,0.965771,1.04763,2,3,0,103.502,1.06342,2.22815,5.37967
-102.184,0.898417,1.04763,1,1,0,102.268,1.17771,2.34621,5.87755
-102.285,0.88457,1.04763,2,3,0,105.224,-1.29074,2.05978,5.77581
-99.105,0.991564,1.04763,2,3,0,102.494,-0.572477,0.69184,4.74788
-100.421,0.848858,1.04763,2,3,0,101.25,0.320289,0.625691,5.56748
-100.805,0.95879,1.04763,2,3,0,101.153,0.15543,1.088,3.70219
-101.245,0.966379,1.04763,2,3,0,101.524,0.485702,1.57589,5.8219
-98.863,0.923506,1.04763,2,3,0,101.672,0.901236,1.02329,4.53362
-98.9577,0.959786,1.04763,2,3,0,99.3712,-0.218387,0.304021,4.58618
-99.0896,0.988455,1.04763,2,3,0,99.1633,0.600631,2.07807,4.52016
-100.962,0.773872,1.04763,2,3,0,101.249,-1.37117,0.589063,5.25855
-100.633,0.669905,1.04763,2,3,0,104.273,1.14562,0.948559,3.89352
