# stan_version_major = 2
# stan_version_minor = 14
# stan_version_patch = 0
# model = ex3_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = ex3_3.data.R
# init = 2 (Default)
# random
#   seed = 4133938457
# output
#   file = ex3_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu1,mu2,sigma
-99.2172,1,1.08682,2,3,0,100.107,-0.726897,0.729881,4.59373
-99.6913,0.825435,1.08682,2,3,0,101.048,1.33515,0.732656,4.33365
-99.5343,1,1.08682,2,3,0,100.359,-0.951499,1.01197,4.48358
-99.1945,1,1.08682,2,3,0,99.7053,1.12762,0.791393,4.70507
-100.172,0.663511,1.08682,2,3,0,101.325,-0.234693,2.85226,4.86359
-100.172,0.431835,1.08682,2,3,0,104.852,-0.234693,2.85226,4.86359
-100.124,0.997667,1.08682,2,3,0,100.535,0.294191,-0.33212,4.14603
-99.2498,1,1.08682,2,3,0,100.05,0.495012,2.1747,4.82803
-99.366,0.990888,1.08682,2,3,0,99.8327,1.28801,1.24245,4.67947
-98.792,1,1.08682,2,3,0,99.4326,-0.209456,1.48307,4.73553
-98.8784,0.919907,1.08682,2,3,0,99.6371,-0.191717,1.72656,4.718
-98.6222,0.981866,1.08682,2,3,0,98.9454,0.159673,0.795983,4.37882
-98.8688,0.5542,1.08682,2,3,0,101.669,0.311851,0.362652,4.747
-100.015,0.901455,1.08682,2,3,0,101.006,0.454223,2.24299,4.05138
-99.4363,0.784395,1.08682,2,3,0,101.663,0.723571,0.912962,5.15814
-100.822,0.874219,1.08682,2,3,0,102.31,-0.511993,2.31107,3.98074
-101.533,0.788603,1.08682,2,3,0,103.358,-1.8118,0.895352,4.52843
-101.033,1,1.08682,2,3,0,102.605,-0.956992,-0.736469,4.79863
-99.2149,0.860197,1.08682,2,3,0,101.725,0.736195,1.192,5.04762
-100.421,0.854071,1.08682,2,3,0,101.101,-0.122979,1.42019,3.79671
-99.8516,0.665851,1.08682,2,3,0,102.472,0.879674,0.226084,5.17626
-100.685,0.943591,1.08682,2,3,0,101.234,1.7285,1.57778,5.17594
-101.732,0.903719,1.08682,2,3,0,103.293,-0.659804,-1.19909,4.47861
-99.6611,0.801778,1.08682,1,3,0,103.009,0.141195,1.77034,5.25491
-100.608,0.945148,1.08682,2,3,0,101.421,1.02035,0.875365,3.85878
-99.7284,0.989148,1.08682,2,3,0,101.264,-0.997259,1.14608,4.90971
-99.4679,1,1.08682,2,3,0,99.9004,1.284,1.53647,4.48463
-99.0566,1,1.08682,1,1,0,99.4499,1.0765,1.17918,4.56631
-99.0566,0.518643,1.08682,1,1,0,103.473,1.0765,1.17918,4.56631
-100.134,0.848894,1.08682,2,3,0,100.591,0.999514,0.733252,3.96643
-98.9839,0.624345,1.08682,2,3,0,104.306,-0.290118,1.78883,4.41245
-100.694,0.828527,1.08682,1,3,0,101.395,-1.27682,1.79959,5.14924
-98.7788,0.963078,1.08682,1,3,0,100.794,0.189306,0.682571,4.82516
-99.1085,0.878418,1.08682,2,3,0,99.93,-0.560809,0.591178,4.45987
-99.4481,0.801853,1.08682,2,3,0,101.625,0.671918,1.65535,5.12836
-99.4652,0.980947,1.08682,2,3,0,100.119,-0.520039,0.0419588,4.7262
-100.413,0.884189,1.08682,2,3,0,101.213,-0.577368,2.74021,5.00242
-99.4317,0.939055,1.08682,2,3,0,101.871,1.04188,0.919988,4.19049
-101.206,0.683339,1.08682,2,3,0,101.639,0.976331,-0.66902,4.16099
-100.643,1,1.08682,2,3,0,101.433,-0.827797,2.42863,5.21307
-100.418,0.91887,1.08682,2,3,0,103.659,0.039716,-0.869514,4.54766
-100.669,0.532529,1.08682,2,3,0,105.803,-0.0980448,3.07268,4.37875
-100.221,0.820553,1.08682,2,3,0,102.751,1.54814,0.341123,4.96151
-101.265,0.836087,1.08682,2,3,0,102.298,-1.46957,0.496616,5.30837
-99.0046,1,1.08682,2,3,0,101.145,0.286548,2.01061,4.37866
-99.5111,0.794938,1.08682,2,3,0,100.595,-0.119589,0.735045,5.21376
-98.5521,0.845032,1.08682,2,3,0,101.554,0.201943,1.3038,4.44404
-100.83,0.763481,1.08682,2,3,0,101.015,0.0966049,2.04136,5.63503
-99.3311,0.970045,1.08682,2,3,0,101.604,0.175107,2.39256,4.51445
-101.229,0.734303,1.08682,2,3,0,101.61,1.38392,3.01516,4.59593
-101.745,0.976426,1.08682,2,3,0,103.659,-0.375378,-1.06052,4.20301
-101.412,1,1.08682,2,3,0,103.673,1.66338,-0.533781,4.49022
-99.9468,1,1.08682,2,3,0,101.989,0.336108,-0.00694878,4.04787
-99.0043,0.747077,1.08682,2,3,0,101.717,0.357446,2.09449,4.59484
-99.0043,0.567785,1.08682,2,3,0,103.003,0.357446,2.09449,4.59484
-103.016,0.54809,1.08682,2,3,0,105.675,-1.78918,-0.654624,5.41779
-99.7666,0.922882,1.08682,2,3,0,102.984,1.21603,0.951103,5.11317
-98.7133,0.905423,1.08682,2,3,0,100.129,0.562038,1.03427,4.3323
-99.8096,0.882082,1.08682,2,3,0,99.864,-0.0248396,1.4774,5.34858
-98.9614,1,1.08682,2,3,0,99.6564,0.622267,0.814003,4.21852
-100.013,0.690811,1.08682,2,3,0,101.105,-0.0110906,2.84949,4.76651
-99.0139,0.973739,1.08682,2,3,0,100.19,-0.338761,1.60833,4.31535
-99.3587,0.687163,1.08682,2,3,0,101.322,1.29267,1.215,4.62257
-99.7333,0.765283,1.08682,2,3,0,101.591,-0.676474,2.2634,4.56132
-99.8994,0.931721,1.08682,2,3,0,100.777,1.22304,-0.0619645,4.74313
-99.0384,0.946069,1.08682,2,3,0,100.183,0.00168295,1.90953,4.29981
-98.8822,1,1.08682,2,3,0,99.1825,0.174207,0.509275,4.84812
-98.8822,0.733314,1.08682,1,3,0,102.023,0.174207,0.509275,4.84812
-99.6624,0.891029,1.08682,2,3,0,100.416,-0.905936,1.55215,4.37296
-99.2544,0.798245,1.08682,1,3,0,101.016,0.810656,0.621126,4.98982
-98.8204,1,1.08682,2,3,0,99.1932,0.723958,0.909232,4.75945
-99.5075,0.85644,1.08682,2,3,0,100.445,-0.506521,-0.0278005,4.55025
-99.5075,0.935307,1.08682,1,1,0,100.149,-0.506521,-0.0278005,4.55025
-100.124,0.945213,1.08682,2,3,0,100.664,1.02518,1.45211,5.35029
-99.337,1,1.08682,2,3,0,100.103,-0.544854,0.501798,4.28414
-102.57,0.634259,1.08682,2,3,0,103.078,0.286134,-0.322088,3.66531
-102.57,0.577535,1.08682,2,3,0,105.718,0.286134,-0.322088,3.66531
-100.221,0.997935,1.08682,2,3,0,104.358,-0.388636,2.41747,5.20631
-99.3735,1,1.08682,2,3,0,100.275,-0.648219,1.79436,4.81223
-100.074,0.860396,1.08682,2,3,0,100.725,1.63879,1.60594,4.69118
-100.074,0.442968,1.08682,2,3,0,104.74,1.63879,1.60594,4.69118
-103.026,0.672994,1.08682,2,3,0,103.45,-2.24711,1.84889,5.29091
-100.593,1,1.08682,2,3,0,104.122,-0.215192,1.79122,5.57087
-100.25,0.982664,1.08682,2,3,0,101.478,-0.0527261,-0.114135,5.33326
-100.867,0.939619,1.08682,2,3,0,101.464,1.00898,1.78224,3.85818
-99.4825,1,1.08682,2,3,0,101.212,1.11742,0.273078,4.46887
-98.6683,0.868391,1.08682,2,3,0,100.495,0.163713,1.64287,4.47457
-100.201,0.535415,1.08682,2,3,0,103.528,-0.0944901,0.788023,5.49149
-99.4896,0.987276,1.08682,2,3,0,100.922,0.276003,2.51165,4.72285
-99.4896,0.914329,1.08682,1,1,0,100.363,0.276003,2.51165,4.72285
-100.159,0.885925,1.08682,1,1,0,100.403,0.119039,2.95608,4.58767
-99.9009,0.806932,1.08682,2,3,0,102.104,0.344103,-0.429108,4.9911
-100.52,0.763217,1.08682,2,3,0,101.769,-0.282087,1.51361,5.56917
-99.1934,0.931812,1.08682,2,3,0,101.916,0.402549,0.502052,4.13295
-100.025,0.915933,1.08682,2,3,0,100.279,-0.394561,1.07736,5.38791
-100.031,0.98666,1.08682,2,3,0,100.938,-0.547216,2.57306,4.8635
-100.663,0.905799,1.08682,2,3,0,101.617,0.998842,3.00094,4.85926
-101.176,0.672612,1.08682,2,3,0,104.765,-1.13807,-0.148803,4.22408
-99.0725,1,1.08682,2,3,0,100.565,-0.450481,1.30296,4.27109
-100.454,0.757004,1.08682,2,3,0,101.199,-1.38711,1.22721,4.95209
-100.437,0.838657,1.08682,2,3,0,102.022,0.200731,1.39223,5.59012
-101.393,0.96411,1.08682,2,3,0,101.953,0.324656,-0.143302,5.75243
-99.2216,0.727517,1.08682,2,3,0,103.239,0.914579,0.979751,4.2062
-99.055,0.965022,1.08682,2,3,0,99.8794,0.464865,0.982139,5.02672
-100.439,0.835819,1.08682,2,3,0,101.636,-0.717532,2.53027,4.3071
-100.689,1,1.08682,2,3,0,100.895,1.31165,-0.518534,4.94638
-101.25,0.803895,1.08682,2,3,0,104.621,1.92959,0.769788,5.31539
-99.3302,1,1.08682,2,3,0,101.481,-0.429748,0.91273,5.06005
-99.3041,0.875252,1.08682,2,3,0,100.336,0.983938,0.241391,4.55216
-100.438,0.548472,1.08682,2,3,0,103.047,-0.891821,2.07351,5.22332
-99.616,0.963982,1.08682,2,3,0,101.087,0.600295,1.31554,5.26374
-100.784,0.928742,1.08682,2,3,0,101.182,-0.423088,1.86158,5.58856
-101.417,0.868641,1.08682,2,3,0,103.217,1.63999,2.68546,5.19467
-98.7614,0.884963,1.08682,1,3,0,101.765,-0.0714413,0.86165,4.80935
-99.2503,0.929437,1.08682,2,3,0,99.6326,0.626528,1.60673,5.04738
-99.9157,0.841725,1.08682,2,3,0,102.001,-1.16433,1.07512,4.50696
-99.0283,0.965369,1.08682,2,3,0,100.544,0.600981,1.93037,4.75411
-99.0283,0.919814,1.08682,2,3,0,99.7158,0.600981,1.93037,4.75411
-99.4879,0.880263,1.08682,2,3,0,100.262,0.495099,0.243012,4.12007
-99.4879,0.730243,1.08682,1,1,0,100.747,0.495099,0.243012,4.12007
-99.5701,0.868412,1.08682,2,3,0,100.435,-0.112202,1.56201,5.22877
-99.1656,0.765231,1.08682,2,3,0,102.38,0.521997,0.0028985,4.57795
-99.1656,0.5782,1.08682,1,1,0,101.669,0.521997,0.0028985,4.57795
-99.5413,0.965654,1.08682,2,3,0,99.7371,-0.712447,1.97906,4.7679
-102.341,0.750327,1.08682,1,3,0,102.518,-2.05958,1.95022,4.98075
-100.899,1,1.08682,1,1,0,102.328,-1.59074,1.5507,4.8639
-101.114,0.642419,1.08682,2,3,0,106.169,-0.716173,2.69837,5.36803
-107.993,0.745547,1.08682,1,3,0,109.166,-2.38726,3.76805,6.61171
-103.755,0.812563,1.08682,2,3,0,109.428,2.92948,2.01291,4.90582
-104.002,0.950156,1.08682,2,3,0,104.385,-2.43365,0.208294,4.53865
-100.146,1,1.08682,1,1,0,102.781,-1.22524,0.549612,4.78575
-98.7943,1,1.08682,2,3,0,99.8915,0.65157,1.63906,4.57798
-98.8161,1,1.08682,2,3,0,98.9526,0.502881,1.47306,4.8257
-99.1148,0.932007,1.08682,2,3,0,99.5579,-0.502981,0.593871,4.37113
-101.101,0.604013,1.08682,2,3,0,102.966,-1.07873,2.40628,5.29933
-98.8241,0.840647,1.08682,1,3,0,101.924,0.20498,1.6186,4.27824
-99.0629,0.944249,1.08682,2,3,0,99.3092,0.53547,0.384074,4.88489
-100.414,0.777574,1.08682,2,3,0,102.517,-0.173045,1.7541,3.84617
-101.667,0.866517,1.08682,2,3,0,102.448,-0.978543,0.830935,3.81203
-103.167,0.767137,1.08682,2,3,0,104.119,1.95009,1.35844,6.04365
-102.051,0.946258,1.08682,2,3,0,105.485,-0.667369,3.33017,5.44316
-102.621,0.944588,1.08682,2,3,0,103.382,1.81041,-0.494476,4.14889
-102.621,0.311982,1.08682,2,3,0,109.072,1.81041,-0.494476,4.14889
-102.062,1,1.08682,2,3,0,103.482,-1.01464,3.03445,5.47035
-100.619,1,1.08682,1,1,0,101.976,-0.815384,1.98889,5.37424
-101.72,0.820626,1.08682,2,3,0,105.591,-1.6241,-0.223781,4.62909
-104.439,0.656587,1.08682,2,3,0,105.152,2.37476,3.68509,4.98961
-104.439,0.251069,1.08682,2,3,0,112.011,2.37476,3.68509,4.98961
-101.847,1,1.08682,2,3,0,105.2,0.442115,-1.57236,4.97939
-98.8326,1,1.08682,1,3,0,101.228,0.0446887,0.386768,4.70236
-99.0972,0.946855,1.08682,2,3,0,99.3804,0.209478,1.53448,4.11767
-100.535,0.782388,1.08682,2,3,0,100.847,1.28816,0.530159,5.3835
-99.8176,0.854006,1.08682,1,3,0,102.729,-1.06771,0.835537,4.43957
-102.934,0.534248,1.08682,2,3,0,105.332,2.41238,0.471207,4.25736
-100.014,1,1.08682,2,3,0,102.566,-0.670542,1.0463,5.29508
-99.717,0.961362,1.08682,2,3,0,101.079,0.815406,2.2229,5.02264
-100.933,0.569011,1.08682,2,3,0,106.316,0.605918,-0.517964,5.43602
-100.526,0.992663,1.08682,2,3,0,101.607,-0.0629924,2.46326,4.00942
-100.526,0.621103,1.08682,2,3,0,102.956,-0.0629924,2.46326,4.00942
-101.009,0.744279,1.08682,2,3,0,102.878,1.71343,0.281697,5.27865
-98.6654,0.814715,1.08682,2,3,0,102.367,-0.0284456,1.54846,4.46944
-98.842,0.730197,1.08682,2,3,0,100.459,0.504798,0.960684,4.22651
-99.8558,0.639192,1.08682,2,3,0,101.529,-0.282141,1.36973,5.33732
-98.8176,0.855876,1.08682,2,3,0,101.563,0.540794,0.669278,4.31712
-99.5286,0.704555,1.08682,2,3,0,100.605,-0.463153,2.30186,4.64902
-99.5286,0.663043,1.08682,1,1,0,102.049,-0.463153,2.30186,4.64902
-98.6073,0.996422,1.08682,1,3,0,99.3761,0.0911164,1.37625,4.39734
-100.152,0.577435,1.08682,2,3,0,102.107,0.43077,-0.252811,5.23771
-102.663,0.838446,1.08682,2,3,0,103.465,0.572471,2.91637,3.79461
-100.857,1,1.08682,2,3,0,103.608,-0.381146,-0.951521,4.99353
-99.4625,0.932999,1.08682,2,3,0,101.184,1.01121,2.05037,4.45326
-99.5129,0.983681,1.08682,2,3,0,100.087,-0.460575,0.3025,4.21964
-101.12,0.710268,1.08682,2,3,0,101.619,0.846085,3.14923,5.18739
-98.7924,0.830557,1.08682,2,3,0,101.987,0.15295,0.355848,4.50803
-99.4974,0.912543,1.08682,2,3,0,99.6918,0.35392,1.55589,5.21848
-99.5907,0.892565,1.08682,2,3,0,100.852,-0.756876,1.78381,4.34644
-99.1994,1,1.08682,2,3,0,99.5408,1.12764,0.734964,4.67671
-99.104,0.813165,1.08682,2,3,0,100.653,-0.00539731,1.75597,4.19268
-100.373,0.512335,1.08682,2,3,0,102.981,1.27097,-0.294385,4.96108
-100.221,1,1.08682,2,3,0,100.99,-1.05456,1.92309,4.35196
-102.911,0.596875,1.08682,2,3,0,103.255,2.03076,0.110509,5.82609
-99.4523,0.906789,1.08682,2,3,0,104.106,1.2952,0.777911,4.47381
-99.2219,1,1.08682,2,3,0,99.6457,1.08584,0.888704,4.83357
-99.0891,0.903971,1.08682,2,3,0,100.227,-0.655428,1.14341,4.46963
-99.5941,0.928944,1.08682,2,3,0,100.192,0.513948,1.52633,3.9832
-99.1741,1,1.08682,2,3,0,99.9822,-0.569816,1.09655,4.28243
-98.9687,0.865932,1.08682,2,3,0,100.194,0.0508019,1.72605,4.89151
-99.3251,0.960359,1.08682,1,1,0,99.3744,0.157668,2.12399,4.96289
-99.6127,0.823434,1.08682,2,3,0,101.386,1.39171,1.4863,4.50871
-98.7436,0.699966,1.08682,2,3,0,102.189,0.569202,1.09467,4.78842
-98.7436,0.783279,1.08682,1,3,0,100.385,0.569202,1.09467,4.78842
-100.679,0.850733,1.08682,2,3,0,101.298,-0.140633,1.08107,3.74274
-102.201,0.701313,1.08682,2,3,0,103.29,0.838322,1.25699,6.07902
-101.233,1,1.08682,1,1,0,102.384,0.411609,0.821897,5.83588
-100.226,0.977287,1.08682,2,3,0,102.453,-0.150813,2.88682,4.91778
-101.512,0.799692,1.08682,2,3,0,103.676,-0.779483,0.84487,3.76331
-99.3233,0.786437,1.08682,2,3,0,103.187,0.524103,1.24651,5.1513
-99.7333,0.962492,1.08682,1,1,0,99.8331,0.527183,0.873956,5.3218
-99.703,0.925266,1.08682,2,3,0,100.671,-0.650969,1.98371,4.98739
-100.577,0.962427,1.08682,2,3,0,100.922,0.00779824,2.59196,5.36998
-99.7289,0.735535,1.08682,2,3,0,102.198,-0.224733,-0.402354,4.65971
-102.53,0.803394,1.08682,2,3,0,102.731,0.713706,4.01686,4.78384
-99.4895,1,1.08682,2,3,0,103.06,0.629829,1.40936,4.01968
-100.499,0.478594,1.08682,2,3,0,103.551,-1.10573,1.25659,5.27885
-99.7489,0.952121,1.08682,2,3,0,101.298,0.303431,2.4163,5.05792
-99.9375,0.925701,1.08682,2,3,0,100.977,0.537489,2.58971,4.29651
-100.492,0.988187,1.08682,2,3,0,101.079,-0.135096,-0.767265,5.04519
-100.151,1,1.08682,2,3,0,100.684,0.681701,2.55934,4.21819
-99.5231,1,1.08682,2,3,0,100.865,-0.290105,0.620842,5.16651
-99.0836,0.953953,1.08682,2,3,0,100.166,0.101797,0.625218,4.13753
-99.3252,0.980528,1.08682,2,3,0,99.5017,0.474991,0.65325,4.06151
-100.02,0.560004,1.08682,2,3,0,102.195,-0.404565,0.183809,5.25948
-99.4385,0.786623,1.08682,2,3,0,103.014,1.04149,2.0523,4.59612
-98.5517,0.977873,1.08682,1,3,0,99.3785,0.146726,0.852613,4.57384
-99.3897,0.815288,1.08682,2,3,0,100.255,-0.155113,2.35119,4.72847
-99.3296,0.942248,1.08682,2,3,0,100.395,0.0852924,0.0212597,4.27957
-99.3296,0.570106,1.08682,1,1,0,101.898,0.0852924,0.0212597,4.27957
-99.4439,0.762787,1.08682,1,3,0,100.943,0.801525,1.75294,5.06103
-98.8331,0.926039,1.08682,2,3,0,100.081,-0.0828325,0.706187,4.28066
-103.707,0.552928,1.08682,1,1,0,103.816,-0.0149225,-1.24898,3.8554
-100.223,1,1.08682,2,3,0,103.134,0.92515,-0.561549,4.54768
-99.9177,0.970133,1.08682,2,3,0,101.662,-0.881732,1.41009,4.18425
-100.871,0.820439,1.08682,1,1,0,101.408,-0.914673,2.18736,4.09848
-99.6771,1,1.08682,2,3,0,100.896,0.0755059,1.28714,3.9211
